"BillType","BillNumber","Sequence","DateAction","Action","Comment","House","ModDate"
"S",2938,2,5/16/2024 0:00:00,"REP/SCA 2RS",,"S",5/16/2024 0:00:00
"S",2938,3,5/16/2024 0:00:00,"REF SBA",,"S",5/16/2024 0:00:00
"S",2939,1,3/11/2024 0:00:00,"INT 1RS REF SED",,"S",3/11/2024 0:00:00
"S",2940,1,3/11/2024 0:00:00,"INT 1RS REF SHI",,"S",3/11/2024 0:00:00
"S",2941,1,3/11/2024 0:00:00,"INT 1RS REF SHI",,"S",3/11/2024 0:00:00
"S",2942,1,3/11/2024 0:00:00,"INT 1RS REF SJU",,"S",3/11/2024 0:00:00
"S",2943,1,3/11/2024 0:00:00,"INT 1RS REF SLP",,"S",3/11/2024 0:00:00
"S",2944,1,3/11/2024 0:00:00,"INT 1RS REF SCM",,"S",3/11/2024 0:00:00
"S",2945,1,3/11/2024 0:00:00,"INT 1RS REF SED",,"S",3/11/2024 0:00:00
"S",2945,2,5/6/2024 0:00:00,"REP/SCA 2RS",,"S",5/6/2024 0:00:00
"S",2947,1,3/11/2024 0:00:00,"INT 1RS REF SSG",,"S",3/11/2024 0:00:00
"S",2947,2,6/17/2024 0:00:00,"REP/SCA 2RS",,"S",6/17/2024 0:00:00
"S",2947,3,3/24/2025 0:00:00,"PS","(30-8)","S",3/24/2025 0:00:00
"S",2947,4,3/24/2025 0:00:00,"R/A REF ASL",,"A",3/24/2025 0:00:00
"S",2948,1,3/11/2024 0:00:00,"INT 1RS REF SCU",,"S",3/11/2024 0:00:00
"S",2948,2,5/6/2024 0:00:00,"REP/SCA 2RS",,"S",5/6/2024 0:00:00
"S",2948,3,10/28/2024 0:00:00,"SA 2RS","(Voice) (Ruiz)","S",10/28/2024 0:00:00
"S",2948,4,2/25/2025 0:00:00,"PS","(30-8)","S",2/25/2025 0:00:00
"S",2948,5,2/25/2025 0:00:00,"R/A REF AHO",,"A",2/25/2025 0:00:00
"S",2949,1,3/11/2024 0:00:00,"INT 1RS REF SLA",,"S",3/11/2024 0:00:00
"S",2949,2,6/3/2024 0:00:00,"REP 2RS",,"S",6/3/2024 0:00:00
"S",2949,3,6/3/2024 0:00:00,"REF SBA",,"S",6/3/2024 0:00:00
"S",2949,4,6/26/2024 0:00:00,"REP 2RS",,"S",6/26/2024 0:00:00
"S",2949,5,10/28/2024 0:00:00,"SUB BY","A4047","S",10/28/2024 0:00:00
"S",2950,1,3/11/2024 0:00:00,"INT 1RS REF SLA",,"S",3/11/2024 0:00:00
"S",2950,2,12/11/2025 0:00:00,"TRANS SBA",,"S",12/11/2025 0:00:00
"S",2950,3,12/15/2025 0:00:00,"REP/SCA 2RS",,"S",12/15/2025 0:00:00
"S",2950,4,12/22/2025 0:00:00,"SUB BY","A3451 (1R)","S",12/22/2025 0:00:00
"S",2951,1,3/11/2024 0:00:00,"INT 1RS REF SBA",,"S",3/11/2024 0:00:00
"S",2951,2,6/24/2024 0:00:00,"REP 2RS",,"S",6/24/2024 0:00:00
"S",2951,3,6/30/2025 0:00:00,"PS","(38-0)","S",6/30/2025 0:00:00
"S",2951,4,7/24/2025 0:00:00,"R/A REF ASL",,"A",7/24/2025 0:00:00
"S",2952,1,3/11/2024 0:00:00,"INT 1RS REF SCU",,"S",3/11/2024 0:00:00
"S",2952,2,12/5/2024 0:00:00,"REP/SCA 2RS",,"S",12/5/2024 0:00:00
"S",2952,3,12/5/2024 0:00:00,"REF SBA",,"S",12/5/2024 0:00:00
"S",2952,4,2/3/2025 0:00:00,"REP 2RS",,"S",2/3/2025 0:00:00
"S",2952,5,3/24/2025 0:00:00,"SA 2RS","(30-5) (Moriarty)","S",3/24/2025 0:00:00
"S",2952,6,3/24/2025 0:00:00,"SUB BY","A4535 (2R)","S",3/24/2025 0:00:00
"S",2953,1,3/11/2024 0:00:00,"INT 1RS REF SCU",,"S",3/11/2024 0:00:00
"S",2953,2,9/26/2024 0:00:00,"TRANS SSG",,"S",9/26/2024 0:00:00
"S",2953,3,10/24/2024 0:00:00,"REP/SCA 2RS",,"S",10/24/2024 0:00:00
"S",2953,4,1/30/2025 0:00:00,"SS 2RS","(Voice) (Ruiz)","S",1/30/2025 0:00:00
"S",2953,5,2/25/2025 0:00:00,"SA 2RS","(Voice) (Ruiz)","S",2/25/2025 0:00:00
"S",2953,6,3/24/2025 0:00:00,"SUB BY","A3361 (ACS/2R)","S",3/24/2025 0:00:00
"S",2954,1,3/11/2024 0:00:00,"INT 1RS REF STR",,"S",3/11/2024 0:00:00
"S",2954,2,9/30/2024 0:00:00,"REP 2RS",,"S",9/30/2024 0:00:00
"S",2954,3,12/19/2024 0:00:00,"SA 2RS","(Voice) (Ruiz)","S",12/19/2024 0:00:00
"S",2954,4,1/30/2025 0:00:00,"SUB BY","A3904 (1R)","S",1/30/2025 0:00:00
"S",2955,1,3/11/2024 0:00:00,"INT 1RS REF SHH",,"S",3/11/2024 0:00:00
"S",2956,1,3/14/2024 0:00:00,"INT 1RS REF STR",,"S",3/14/2024 0:00:00
"S",2957,1,3/14/2024 0:00:00,"INT 1RS REF STR",,"S",3/14/2024 0:00:00
"S",2958,1,3/14/2024 0:00:00,"INT 1RS REF SSG",,"S",3/14/2024 0:00:00
"S",2959,1,3/14/2024 0:00:00,"INT 1RS REF SED",,"S",3/14/2024 0:00:00
"S",2960,1,3/14/2024 0:00:00,"INT 1RS REF STR",,"S",3/14/2024 0:00:00
"S",2961,1,3/14/2024 0:00:00,"INT 1RS REF SSG",,"S",3/14/2024 0:00:00
"S",2961,2,6/17/2024 0:00:00,"REP/SCA 2RS",,"S",6/17/2024 0:00:00
"S",2961,3,6/30/2025 0:00:00,"PS","(39-0)","S",6/30/2025 0:00:00
"S",2961,4,6/30/2025 0:00:00,"R/A AWR 2RA",,"A",6/30/2025 0:00:00
"S",2961,5,6/30/2025 0:00:00,"AA 2RA","(Reynolds-Jackson)","A",6/30/2025 0:00:00
"S",2961,6,6/30/2025 0:00:00,"SUB FOR","A4124 (1R)","A",7/2/2025 0:00:00
"S",2961,7,6/30/2025 0:00:00,"PA","(70-7-2)","A",7/1/2025 0:00:00
"S",2961,8,6/30/2025 0:00:00,"R/S 2RSC",,"S",6/30/2025 0:00:00
"S",2961,9,6/30/2025 0:00:00,"PS PBH","(39-0)","S",6/30/2025 0:00:00
"S",2961,10,10/20/2025 0:00:00,"CV R/S",,"S",1/27/2026 0:00:00
"S",2961,11,1/12/2026 0:00:00,"2RSG PS","(34-0)","S",1/27/2026 0:00:00
"S",2961,12,1/12/2026 0:00:00,"R/A 2RAG",,"A",1/13/2026 0:00:00
"S",2962,1,3/18/2024 0:00:00,"INT 1RS REF SLA",,"S",3/18/2024 0:00:00
"S",2962,2,5/6/2024 0:00:00,"REP 2RS",,"S",5/6/2024 0:00:00
"S",2962,3,5/6/2024 0:00:00,"REF SBA",,"S",5/6/2024 0:00:00
"S",2962,4,6/24/2024 0:00:00,"REP/SCA 2RS",,"S",6/24/2024 0:00:00
"S",2962,5,6/28/2024 0:00:00,"PS","(40-0)","S",6/28/2024 0:00:00
"S",2962,6,6/28/2024 0:00:00,"R/A REF ARP",,"A",6/28/2024 0:00:00
"S",2962,7,9/12/2024 0:00:00,"REP 2RA",,"A",9/12/2024 0:00:00
"S",2962,8,9/26/2024 0:00:00,"SUB FOR","A4745","A",9/26/2024 0:00:00
"S",2962,9,9/26/2024 0:00:00,"PA PBH","(68-7-1)","A",9/26/2024 0:00:00
"S",2962,10,11/18/2024 0:00:00,"APP","P.L.2024, c.93.","G",11/18/2024 0:00:00
"S",2963,1,3/18/2024 0:00:00,"INT 1RS REF SLA",,"S",3/18/2024 0:00:00
"S",2964,1,3/18/2024 0:00:00,"INT 1RS REF SLA",,"S",3/18/2024 0:00:00
"S",2965,1,3/18/2024 0:00:00,"INT 1RS REF SLP",,"S",3/18/2024 0:00:00
"S",2966,1,3/18/2024 0:00:00,"INT 1RS REF SHI",,"S",3/18/2024 0:00:00
"S",2967,1,3/18/2024 0:00:00,"INT 1RS REF SCM",,"S",3/18/2024 0:00:00
"S",2968,1,3/18/2024 0:00:00,"INT 1RS REF SLP",,"S",3/18/2024 0:00:00
"S",2969,1,3/4/2024 0:00:00,"INT 1RS REF SBA",,"S",3/5/2024 0:00:00
"S",2969,2,3/11/2024 0:00:00,"REP/SCA 2RS",,"S",3/11/2024 0:00:00
"S",2969,3,3/18/2024 0:00:00,"PS","(37-0)","S",3/18/2024 0:00:00
"S",2969,4,3/18/2024 0:00:00,"R/A AWR 2RA",,"A",3/18/2024 0:00:00
"S",2969,5,3/18/2024 0:00:00,"AA 2RA","(Pintor Marin)","A",3/18/2024 0:00:00
"S",2969,6,3/18/2024 0:00:00,"SUB FOR","A4044 (2R)","A",3/18/2024 0:00:00
"S",2969,7,3/18/2024 0:00:00,"PA","(53-22-2)","A",3/18/2024 0:00:00
"S",2969,8,3/18/2024 0:00:00,"R/S 2RSC",,"S",3/18/2024 0:00:00
"S",2969,9,3/18/2024 0:00:00,"PS PBH","(34-0)","S",3/18/2024 0:00:00
"S",2969,10,4/11/2024 0:00:00,"APP","P.L.2024, c.8.","G",4/11/2024 0:00:00
"S",2970,1,3/18/2024 0:00:00,"INT 1RS REF SED",,"S",3/18/2024 0:00:00
"S",2970,2,6/20/2024 0:00:00,"REP 2RS",,"S",6/20/2024 0:00:00
"S",2970,3,6/20/2024 0:00:00,"REF SBA",,"S",6/20/2024 0:00:00
"S",2971,1,3/18/2024 0:00:00,"INT 1RS REF SHH",,"S",3/18/2024 0:00:00
"S",2972,1,3/18/2024 0:00:00,"INT 1RS REF SCU",,"S",3/18/2024 0:00:00
"S",2973,1,3/18/2024 0:00:00,"INT 1RS REF SED",,"S",3/18/2024 0:00:00
"S",2974,1,3/18/2024 0:00:00,"INT 1RS REF SCU",,"S",3/18/2024 0:00:00
"S",2974,2,3/17/2025 0:00:00,"REP/SCS 2RS",,"S",3/17/2025 0:00:00
"S",2975,1,3/18/2024 0:00:00,"INT 1RS REF SLP",,"S",3/18/2024 0:00:00
"S",2976,1,3/18/2024 0:00:00,"INT 1RS REF SED",,"S",3/18/2024 0:00:00
"S",2977,1,3/18/2024 0:00:00,"INT 1RS REF SSG",,"S",3/18/2024 0:00:00
"S",2978,1,3/18/2024 0:00:00,"INT 1RS REF SLA",,"S",3/18/2024 0:00:00
"S",2978,2,12/5/2024 0:00:00,"REP/SCA 2RS",,"S",12/5/2024 0:00:00
"S",2978,3,12/5/2024 0:00:00,"REF SBA",,"S",12/5/2024 0:00:00
"S",2979,1,3/18/2024 0:00:00,"INT 1RS REF SEN",,"S",3/18/2024 0:00:00
"S",2980,1,3/18/2024 0:00:00,"INT 1RS REF SLP",,"S",3/18/2024 0:00:00
"S",2981,1,3/18/2024 0:00:00,"INT 1RS REF SMV",,"S",3/18/2024 0:00:00
"S",2982,1,3/18/2024 0:00:00,"INT 1RS REF SMV",,"S",3/18/2024 0:00:00
"S",2983,1,3/18/2024 0:00:00,"INT 1RS REF SEN",,"S",3/18/2024 0:00:00
"S",2984,1,3/18/2024 0:00:00,"INT 1RS REF SSG",,"S",3/18/2024 0:00:00
"S",2985,1,3/18/2024 0:00:00,"INT 1RS REF SCM",,"S",3/18/2024 0:00:00
"S",2986,1,3/18/2024 0:00:00,"INT 1RS REF SSG",,"S",3/18/2024 0:00:00
"S",2987,1,3/18/2024 0:00:00,"INT 1RS REF SHH",,"S",3/18/2024 0:00:00
"S",2988,1,3/18/2024 0:00:00,"INT 1RS REF SCM",,"S",3/18/2024 0:00:00
"S",2988,2,9/19/2024 0:00:00,"TRANS SHH",,"S",9/19/2024 0:00:00
"S",2988,3,10/7/2024 0:00:00,"REP 2RS",,"S",10/7/2024 0:00:00
"S",2988,4,10/7/2024 0:00:00,"REF SBA",,"S",10/7/2024 0:00:00
"S",2988,5,12/9/2024 0:00:00,"REP/SCA 2RS",,"S",12/9/2024 0:00:00
"S",2988,6,12/19/2024 0:00:00,"SUB BY","A3853 (1R)","S",12/19/2024 0:00:00
"S",2989,1,3/18/2024 0:00:00,"INT 1RS REF SHH",,"S",3/18/2024 0:00:00
"S",2990,1,3/18/2024 0:00:00,"INT 1RS REF SJU",,"S",3/18/2024 0:00:00
"S",2991,1,3/18/2024 0:00:00,"INT 1RS REF SED",,"S",3/18/2024 0:00:00
"S",2992,1,3/18/2024 0:00:00,"INT 1RS REF SJU",,"S",3/18/2024 0:00:00
"S",2993,1,3/18/2024 0:00:00,"INT 1RS REF SCM",,"S",3/18/2024 0:00:00
"S",2994,1,3/18/2024 0:00:00,"INT 1RS REF SCM",,"S",3/18/2024 0:00:00
"S",2995,1,3/18/2024 0:00:00,"INT 1RS REF SHH",,"S",3/18/2024 0:00:00
"S",2996,1,3/18/2024 0:00:00,"INT 1RS REF SLP",,"S",3/18/2024 0:00:00
"S",2997,1,3/18/2024 0:00:00,"INT 1RS REF SJU",,"S",3/18/2024 0:00:00
"S",2998,1,3/18/2024 0:00:00,"INT 1RS REF SHH",,"S",3/18/2024 0:00:00
"S",2999,1,3/18/2024 0:00:00,"INT 1RS REF SCM",,"S",3/18/2024 0:00:00
"S",3000,1,3/18/2024 0:00:00,"INT 1RS REF STR",,"S",3/18/2024 0:00:00
"S",3000,2,5/6/2024 0:00:00,"REP/SCA 2RS",,"S",5/6/2024 0:00:00
"S",3000,3,5/20/2024 0:00:00,"SUB BY","A2180 (1R)","S",5/20/2024 0:00:00
"S",3001,1,3/18/2024 0:00:00,"INT 1RS REF STR",,"S",3/18/2024 0:00:00
"S",3002,1,3/18/2024 0:00:00,"INT 1RS REF SED",,"S",3/18/2024 0:00:00
"S",3002,2,5/6/2024 0:00:00,"REP 2RS",,"S",5/6/2024 0:00:00
"S",3002,3,5/6/2024 0:00:00,"REF SBA",,"S",5/6/2024 0:00:00
"S",3002,4,5/9/2024 0:00:00,"REP 2RS",,"S",5/9/2024 0:00:00
"S",3002,5,5/13/2024 0:00:00,"SUB BY","A4059","S",5/13/2024 0:00:00
"S",3003,1,3/18/2024 0:00:00,"INT 1RS REF SCU",,"S",3/18/2024 0:00:00
"S",3004,1,3/18/2024 0:00:00,"INT 1RS REF SEG",,"S",3/18/2024 0:00:00
"S",3005,1,3/18/2024 0:00:00,"INT 1RS REF SEG",,"S",3/18/2024 0:00:00
"S",3006,1,3/18/2024 0:00:00,"INT 1RS REF SJU",,"S",3/18/2024 0:00:00
"S",3006,2,5/16/2024 0:00:00,"REP/SCA 2RS",,"S",5/16/2024 0:00:00
"S",3006,3,5/16/2024 0:00:00,"REF SBA",,"S",5/16/2024 0:00:00
"S",3006,4,6/26/2024 0:00:00,"REP/SCS 2RS",,"S",6/26/2024 0:00:00
"S",3006,5,6/28/2024 0:00:00,"PS","(36-1)","S",6/28/2024 0:00:00
"S",3006,6,6/28/2024 0:00:00,"R/A REF APS",,"A",6/28/2024 0:00:00
"S",3006,7,9/19/2024 0:00:00,"TRANS ASL",,"A",9/19/2024 0:00:00
"S",3006,8,9/19/2024 0:00:00,"REP 2RA",,"A",9/19/2024 0:00:00
"S",3006,9,9/26/2024 0:00:00,"SUB FOR","A4299 (1R)","A",9/26/2024 0:00:00
"S",3006,10,9/26/2024 0:00:00,"PA PBH","(74-0-0)","A",9/26/2024 0:00:00
"S",3006,11,10/18/2024 0:00:00,"APP","P.L.2024, c.83.","G",10/21/2024 0:00:00
"S",3007,1,3/18/2024 0:00:00,"INT 1RS REF SCM",,"S",3/18/2024 0:00:00
"S",3007,2,6/12/2025 0:00:00,"REP/SCA 2RS",,"S",6/12/2025 0:00:00
"S",3007,3,6/12/2025 0:00:00,"REF SBA",,"S",6/12/2025 0:00:00
"S",3007,4,6/26/2025 0:00:00,"REP/SCA 2RS",,"S",6/27/2025 0:00:00
"S",3007,5,6/30/2025 0:00:00,"SUB BY","A4085 (3R)","S",6/30/2025 0:00:00
"S",3008,1,3/18/2024 0:00:00,"INT 1RS REF SHH",,"S",3/18/2024 0:00:00
"S",3009,1,4/8/2024 0:00:00,"INT 1RS REF SSG",,"S",4/8/2024 0:00:00
"S",3010,1,4/8/2024 0:00:00,"INT 1RS REF SJU",,"S",4/8/2024 0:00:00
"S",3011,1,4/8/2024 0:00:00,"INT 1RS REF SLA",,"S",4/8/2024 0:00:00
"S",3012,1,4/8/2024 0:00:00,"INT 1RS REF SED",,"S",4/8/2024 0:00:00
"S",3013,1,4/8/2024 0:00:00,"INT 1RS REF SED",,"S",4/8/2024 0:00:00
"S",3014,1,4/8/2024 0:00:00,"INT 1RS REF SJU",,"S",4/8/2024 0:00:00
"S",3015,1,4/8/2024 0:00:00,"INT 1RS REF SLA",,"S",4/8/2024 0:00:00
"S",3016,1,4/8/2024 0:00:00,"INT 1RS REF SHH",,"S",4/8/2024 0:00:00
"S",3016,2,12/8/2025 0:00:00,"REP/SCA 2RS",,"S",12/8/2025 0:00:00
"S",3017,1,4/8/2024 0:00:00,"INT 1RS REF SCM",,"S",4/8/2024 0:00:00
"S",3017,2,11/17/2025 0:00:00,"REP/SCA 2RS",,"S",11/17/2025 0:00:00
"S",3017,3,12/18/2025 0:00:00,"SUB BY","A4101 (1R)","S",12/18/2025 0:00:00
"S",3018,1,4/8/2024 0:00:00,"INT 1RS REF SLP",,"S",4/8/2024 0:00:00
"S",3019,1,4/8/2024 0:00:00,"INT 1RS REF SHH",,"S",4/8/2024 0:00:00
"S",3020,1,4/8/2024 0:00:00,"INT 1RS REF SHH",,"S",4/8/2024 0:00:00
"S",3021,1,4/8/2024 0:00:00,"INT 1RS REF SSG",,"S",4/8/2024 0:00:00
"S",3022,1,4/8/2024 0:00:00,"INT 1RS REF SMV",,"S",4/8/2024 0:00:00
"S",3022,2,12/1/2025 0:00:00,"REP/SCA 2RS",,"S",12/1/2025 0:00:00
"S",3022,3,12/18/2025 0:00:00,"SUB BY","A1131 (2R)","S",12/18/2025 0:00:00
"S",3023,1,4/8/2024 0:00:00,"INT 1RS REF STR",,"S",4/8/2024 0:00:00
"S",3024,1,4/8/2024 0:00:00,"INT 1RS REF SEN",,"S",4/8/2024 0:00:00
"S",3025,1,4/8/2024 0:00:00,"INT 1RS REF SCU",,"S",4/8/2024 0:00:00
"S",3026,1,4/8/2024 0:00:00,"INT 1RS REF STR",,"S",4/8/2024 0:00:00
"S",3027,1,4/8/2024 0:00:00,"INT 1RS REF SCM",,"S",4/8/2024 0:00:00
"S",3028,1,4/8/2024 0:00:00,"INT 1RS REF SCM",,"S",4/8/2024 0:00:00
"S",3029,1,4/8/2024 0:00:00,"INT 1RS REF SSG",,"S",4/8/2024 0:00:00
"S",3030,1,4/8/2024 0:00:00,"INT 1RS REF SMV",,"S",4/8/2024 0:00:00
"S",3031,1,4/8/2024 0:00:00,"INT 1RS REF SMV",,"S",4/8/2024 0:00:00
"S",3032,1,4/8/2024 0:00:00,"INT 1RS REF SHI",,"S",4/8/2024 0:00:00
"S",3033,1,4/8/2024 0:00:00,"INT 1RS REF SHI",,"S",4/8/2024 0:00:00
"S",3034,1,4/8/2024 0:00:00,"INT 1RS REF SHI",,"S",4/8/2024 0:00:00
"S",3035,1,4/8/2024 0:00:00,"INT 1RS REF SED",,"S",4/8/2024 0:00:00
"S",3035,2,6/10/2024 0:00:00,"W",,"S",6/10/2024 0:00:00
"S",3036,1,4/8/2024 0:00:00,"INT 1RS REF SEN",,"S",4/8/2024 0:00:00
"S",3037,1,4/8/2024 0:00:00,"INT 1RS REF SHI",,"S",4/8/2024 0:00:00
"S",3038,1,4/8/2024 0:00:00,"INT 1RS REF STR",,"S",4/8/2024 0:00:00
"S",3039,1,4/8/2024 0:00:00,"INT 1RS REF SEG",,"S",4/8/2024 0:00:00
"S",3040,1,4/8/2024 0:00:00,"INT 1RS REF SEG",,"S",4/8/2024 0:00:00
"S",3041,1,4/8/2024 0:00:00,"INT 1RS REF SLA",,"S",4/8/2024 0:00:00
"S",3041,2,12/5/2024 0:00:00,"REP/SCA 2RS",,"S",12/5/2024 0:00:00
"S",3041,3,12/19/2024 0:00:00,"PS","(36-0)","S",12/19/2024 0:00:00
"S",3041,4,12/19/2024 0:00:00,"R/A REF ALA",,"A",12/20/2024 0:00:00
"S",3041,5,1/23/2025 0:00:00,"REP/ACA 2RA",,"A",1/23/2025 0:00:00
"S",3041,6,6/27/2025 0:00:00,"RCM ABU",,"A",6/27/2025 0:00:00
"S",3041,7,6/27/2025 0:00:00,"REP/ACA 2RA",,"A",6/28/2025 0:00:00
"S",3041,8,6/30/2025 0:00:00,"SUB FOR","A4194 (2R)","A",6/30/2025 0:00:00
"S",3041,9,6/30/2025 0:00:00,"PA","(72-2-5)","A",7/1/2025 0:00:00
"S",3041,10,6/30/2025 0:00:00,"R/S 2RSC",,"S",6/30/2025 0:00:00
"S",3041,11,6/30/2025 0:00:00,"PS PBH","(39-0)","S",6/30/2025 0:00:00
"S",3041,12,10/20/2025 0:00:00,"CV R/S",,"S",10/20/2025 0:00:00
"S",3041,13,12/18/2025 0:00:00,"2RSG","(37-1)","S",12/18/2025 0:00:00
"S",3041,14,12/22/2025 0:00:00,"PS","(36-1)","S",12/22/2025 0:00:00
"S",3041,15,12/22/2025 0:00:00,"R/A 2RAG",,"A",12/22/2025 0:00:00
"S",3041,16,12/22/2025 0:00:00,"PA PBH","(68-2-2)","A",12/23/2025 0:00:00
"S",3041,17,12/23/2025 0:00:00,"APP","P.L.2025, c.180.","G",12/24/2025 0:00:00
"S",3042,1,4/8/2024 0:00:00,"INT 1RS REF SEN",,"S",4/8/2024 0:00:00
"S",3042,2,12/1/2025 0:00:00,"REP/SCA 2RS",,"S",12/1/2025 0:00:00
"S",3042,3,12/1/2025 0:00:00,"REF SBA",,"S",12/1/2025 0:00:00
"S",3043,1,4/8/2024 0:00:00,"INT 1RS REF SEN",,"S",4/8/2024 0:00:00
"S",3044,1,4/8/2024 0:00:00,"INT 1RS REF STR",,"S",4/8/2024 0:00:00
"S",3045,1,4/8/2024 0:00:00,"INT 1RS REF SSG",,"S",4/8/2024 0:00:00
"S",3046,1,4/8/2024 0:00:00,"INT 1RS REF SLA",,"S",4/8/2024 0:00:00
"S",3047,1,4/8/2024 0:00:00,"INT 1RS REF SHH",,"S",4/8/2024 0:00:00
"S",3047,2,3/3/2025 0:00:00,"REP/SCA 2RS",,"S",3/3/2025 0:00:00
"S",3047,3,3/3/2025 0:00:00,"REF SBA",,"S",3/3/2025 0:00:00
"S",3048,1,4/8/2024 0:00:00,"INT 1RS REF SSG",,"S",4/8/2024 0:00:00
"S",3049,1,4/8/2024 0:00:00,"INT 1RS REF SED",,"S",4/8/2024 0:00:00
"S",3050,1,4/8/2024 0:00:00,"INT 1RS REF SCM",,"S",4/8/2024 0:00:00
"S",3051,1,4/8/2024 0:00:00,"INT 1RS REF SCM",,"S",4/8/2024 0:00:00
"S",3051,2,10/10/2024 0:00:00,"REP/SCA 2RS",,"S",10/10/2024 0:00:00
"S",3051,3,10/10/2024 0:00:00,"REF SBA",,"S",10/10/2024 0:00:00
"S",3052,1,4/8/2024 0:00:00,"INT 1RS REF SMV",,"S",4/8/2024 0:00:00
"S",3052,2,6/13/2024 0:00:00,"REP/SCA 2RS",,"S",6/13/2024 0:00:00
"S",3052,3,2/25/2025 0:00:00,"PS","(38-0)","S",2/25/2025 0:00:00
"S",3052,4,2/25/2025 0:00:00,"R/A REF AHI",,"A",2/25/2025 0:00:00
"S",3052,5,6/12/2025 0:00:00,"REP 2RA",,"A",6/12/2025 0:00:00
"S",3052,6,6/30/2025 0:00:00,"SUB FOR","A4878","A",6/30/2025 0:00:00
"S",3052,7,6/30/2025 0:00:00,"PA PBH","(80-0-0)","A",6/30/2025 0:00:00
"S",3052,8,7/22/2025 0:00:00,"APP","P.L.2025, c.105.","G",7/22/2025 0:00:00
"S",3053,1,4/8/2024 0:00:00,"INT 1RS REF SCU",,"S",4/8/2024 0:00:00
"S",3053,2,6/5/2025 0:00:00,"REP/SCA 2RS",,"S",6/5/2025 0:00:00
"S",3053,3,12/18/2025 0:00:00,"SUB BY","A3765 (2R)","S",12/18/2025 0:00:00
"S",3054,1,4/8/2024 0:00:00,"INT 1RS REF SED",,"S",4/8/2024 0:00:00
"S",3055,1,4/8/2024 0:00:00,"INT 1RS REF SHH",,"S",4/8/2024 0:00:00
"S",3056,1,4/8/2024 0:00:00,"INT 1RS REF SLA",,"S",4/8/2024 0:00:00
"S",3057,1,4/8/2024 0:00:00,"INT 1RS REF SED",,"S",4/8/2024 0:00:00
"S",3057,2,9/30/2024 0:00:00,"REP/SCA 2RS",,"S",9/30/2024 0:00:00
"S",3057,3,10/28/2024 0:00:00,"SUB BY","A4148 (1R)","S",10/28/2024 0:00:00
"S",3058,1,4/8/2024 0:00:00,"INT 1RS REF SED",,"S",4/8/2024 0:00:00
"S",3059,1,4/8/2024 0:00:00,"INT 1RS REF STR",,"S",4/8/2024 0:00:00
"S",3060,1,4/8/2024 0:00:00,"INT 1RS REF SCM",,"S",4/8/2024 0:00:00
"S",3061,1,4/8/2024 0:00:00,"INT 1RS REF SCM",,"S",4/8/2024 0:00:00
"S",3061,2,12/12/2024 0:00:00,"REP 2RS",,"S",12/12/2024 0:00:00
"S",3061,3,2/25/2025 0:00:00,"SA 2RS","(Voice) (Ruiz)","S",2/25/2025 0:00:00
"S",3061,4,6/30/2025 0:00:00,"SUB BY","A3802 (1R)","S",6/30/2025 0:00:00
"S",3062,1,4/8/2024 0:00:00,"INT 1RS REF SSG",,"S",4/8/2024 0:00:00
"S",3063,1,4/8/2024 0:00:00,"INT 1RS REF SSG",,"S",4/8/2024 0:00:00
"S",3064,1,4/8/2024 0:00:00,"INT 1RS REF SSG",,"S",4/8/2024 0:00:00
"S",3064,2,6/23/2025 0:00:00,"TRANS SBA",,"S",6/23/2025 0:00:00
"S",3064,3,6/26/2025 0:00:00,"REP/SCS 2RS",,"S",6/27/2025 0:00:00
"S",3064,4,6/30/2025 0:00:00,"SUB BY","A5803","S",6/30/2025 0:00:00
"S",3065,1,4/8/2024 0:00:00,"INT 1RS REF SEN",,"S",4/8/2024 0:00:00
"S",3065,2,5/13/2024 0:00:00,"REP/SCA 2RS",,"S",5/13/2024 0:00:00
"S",3066,1,4/8/2024 0:00:00,"INT 1RS REF SCU",,"S",4/8/2024 0:00:00
"S",3067,1,4/8/2024 0:00:00,"INT 1RS REF STR",,"S",4/8/2024 0:00:00
"S",3067,2,5/6/2024 0:00:00,"REP 2RS",,"S",5/6/2024 0:00:00
"S",3068,1,4/8/2024 0:00:00,"INT 1RS REF SED",,"S",4/8/2024 0:00:00
"S",3070,1,4/8/2024 0:00:00,"INT 1RS REF SED",,"S",4/8/2024 0:00:00
"S",3071,1,4/8/2024 0:00:00,"INT 1RS REF SSG",,"S",4/8/2024 0:00:00
"S",3071,2,12/4/2025 0:00:00,"TRANS SLP",,"S",12/4/2025 0:00:00
"S",3071,3,12/4/2025 0:00:00,"REP 2RS",,"S",12/4/2025 0:00:00
"S",3071,4,12/22/2025 0:00:00,"SUB BY","A3941","S",12/22/2025 0:00:00
"S",3072,1,4/8/2024 0:00:00,"INT 1RS REF SED",,"S",4/8/2024 0:00:00
"S",3072,2,5/13/2024 0:00:00,"W",,"S",5/13/2024 0:00:00
"S",3073,1,4/11/2024 0:00:00,"INT 1RS REF SLP",,"S",4/11/2024 0:00:00
"S",3074,1,4/11/2024 0:00:00,"INT 1RS REF SCU",,"S",4/11/2024 0:00:00
"S",3075,1,4/11/2024 0:00:00,"INT 1RS REF SED",,"S",4/11/2024 0:00:00
"S",3076,1,4/11/2024 0:00:00,"INT 1RS REF SED",,"S",4/11/2024 0:00:00
"S",3077,1,4/11/2024 0:00:00,"INT 1RS REF SED",,"S",4/11/2024 0:00:00
