"bill_id","session","session_type","primary_sponsor","cosponsors","outchamber_sponsors","status","summary","bill_url","LES_sponsor","term","bill_type","SS","commem","state","introduced","action_in_comm","action_beyond_comm","passed_chamber","law"
"SB1066","RS","RS","Wanggaard","Ballweg; Testin","Vos; Petersen","S - Labor, Regulatory Reform, Veterans and Military Affairs","An Act to repeal 45.61 (2) (am), 45.61 (2) (b), 45.61 (2) (c) (intro.), 45.61 (2) (c) 3., 45.61 (2) (e), 45.61 (5) (b), 230.212 and 322.120 (3) (a) 2.; to renumber and amend 45.61 (5) (a); to amend 16.53 (1) (d) 1., 45.61 (2) (a), 45.61 (2) (c) 1., 45.61 (2) (c) 2., 45.61 (2) (d), 45.61 (3), 45.61 (4) (a) and 230.05 (7); and to create 16.53 (1) (d) 5. and 230.212 of the statutes;  Relating to: employment of direct-care employees by veterans homes, eligibility for burial in veterans cemeteries, and elements of sexual assault under the Wisconsin Code of Military Justice. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1066","wanggaard","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB1067","RS","RS","Roys","L. Johnson; Spreitzer; Hesselbein; Larson","Doyle; Jacobson; Bare; Stubbs; Emerson; Conley; Snodgrass; Palmeri; Considine; Clancy; Moore Omokunde; Drake; Joers; Subeck; Sinicki; Myers; Andraca; C. Anderson; Ohnstad; Shelton; Madison; Haywood","S - Judiciary and Public Safety","An Act to amend 48.02 (1d), 48.02 (2), subchapter IX (title) of chapter 48 [precedes 48.44], 48.44, 48.45 (1) (a), 48.45 (1) (am), 48.45 (3), 118.163 (4), 125.07 (4) (d), 125.07 (4) (e) 1., 125.085 (3) (bt), 165.83 (1) (c) 1., 165.83 (1) (c) 2., 301.12 (2m), 301.12 (14) (a), 302.31 (7), 938.02 (1), 938.02 (10m), 938.12 (2), 938.18 (2), 938.183 (3), 938.255 (1) (intro.), 938.34 (8), 938.343 (2), 938.344 (3), 938.35 (1m), 938.355 (4) (b), 938.355 (4m) (a), 938.39, subchapter IX (title) of chapter 938 [precedes 938.44], 938.44, 938.45 (1) (a), 938.45 (3), 938.48 (4m) (title), 938.48 (4m) (a), 938.48 (4m) (b), 938.48 (14), 938.57 (3) (title), 938.57 (3) (a) (intro.), 938.57 (3) (a) 1., 938.57 (3) (a) 3., 938.57 (3) (b), 946.50 (intro.), 948.01 (1), 948.11 (2) (am) (intro.), 948.45 (1), 948.60 (2) (d), 948.61 (4), 961.455 (title), 961.455 (1), 961.455 (2), 961.46, 961.573 (2), 961.574 (2), 961.575 (1), 961.575 (2), 961.575 (3), 990.01 (3) and 990.01 (20); and to create 20.437 (1) (cL) and 48.5275 of the statutes;  Relating to: the age of juvenile court jurisdiction and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1067","roys","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB1068","RS","RS","Larson and Spreitzer",NA,"J. Anderson; Clancy; Drake; Emerson; Jacobson; Joers; Madison; Moore Omokunde; Myers; Ortiz-Velez; Ratcliff; Shankland; Shelton; Snodgrass; Stubbs; Subeck","S - Shared Revenue, Elections and Consumer Protection","An Act to create 146.691 of the statutes;  Relating to: limiting reporting of collections status for medical debt.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1068","larson","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1069","RS","RS","Pfaff","Wirch; Agard; Carpenter; L. Johnson; Larson; Roys; Smith; Spreitzer","McGuire; Doyle; Snodgrass; Bare; Considine; Emerson; Jacobson; Joers; Neubauer; Ohnstad; Ratcliff; Shankland; Shelton; Sinicki; Subeck; Vining","S - Government Operations","An Act to renumber and amend 16.754 (2); to amend 16.754 (3) (intro.) and (a) and 66.0901 (1m) (b); and to create 16.754 (2) (b) and 66.0901 (10) of the statutes;  Relating to: preference in state and local government contracts and procurement for materials manufactured in the United States and granting rule-making authority. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1069","pfaff","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB1070","RS","RS","Quinn","Cowles; Knodl","Sapik; Mursau; Armstrong; Callahan; Green; S. Johnson; Swearingen","S - Housing, Rural Issues and Forestry","An Act  Relating to: county forest administration grant eligibility.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1070","quinn","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1071","RS","RS","Smith and Spreitzer",NA,"Madison; Joers; Andraca; Baldeh; Clancy; Conley; Drake; Emerson; Moore Omokunde; Myers; Ohnstad; Palmeri; Ratcliff; Shankland; Sinicki; Stubbs; Tranel","S - Natural Resources and Energy","An Act to repeal 15.347 (2), 20.370 (4) (eq), 20.370 (6) (eq), 20.370 (9) (nq), 25.17 (1) (d) and 25.48; to amend 20.566 (1) (r), 25.46 (2m), 77.9964 (3) and 292.65 (14); to repeal and recreate 25.43 (2s); and to create 20.370 (6) (et), 20.370 (6) (eu), 25.46 (1) (s) and 292.66 of the statutes;  Relating to: repealing the dry cleaner environmental response program and creating the revitalize Wisconsin program. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1071","smith","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1072","RS","RS","Spreitzer","Larson; Roys; Agard","Palmeri; Doyle; C. Anderson; Baldeh; Ohnstad; Bare; Behnke; Considine; Emerson; Gustafson; Joers; O'Connor; Ratcliff","S - Utilities and Technology","An Act to create 100.32 of the statutes;  Relating to: disclaimer required when interacting with generative artificial intelligence that simulates conversation.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1072","spreitzer","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1073","RS","RS","Tomczyk","Agard; Cowles; Larson","Considine; Sinicki; Ratcliff; Joers; Conley; Moore Omokunde","S - Labor, Regulatory Reform, Veterans and Military Affairs","An Act to create 20.370 (4) (ht) and 287.175 of the statutes;  Relating to: requiring paint manufacturers to administer paint collection programs, granting rule-making authority, and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1073","tomczyk","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1074","RS","RS","Marklein","Ballweg; Testin; Quinn; Felzkowski","Kurtz; Summerfield; Dittrich; Green; Maxey; Melotik; Michalski; Mursau; Novak; O'Connor; Palmeri; Rozar; Schmidt; Snodgrass; Tranel","S - Health","An Act to amend 79.05 (2) (c); and to create 20.235 (1) (dr), 20.292 (1) (b), 20.465 (3) (du), 38.04 (9m), 39.378, 66.0602 (3) (e) 6m., 101.575 (6) (a) 5. and 256.04 (3) of the statutes;  Relating to: reimbursement of emergency services under the Medical Assistance program when a patient is not transported; emergency medical services education; tuition and materials reimbursement for emergency medical responders and emergency medical services practitioners; reporting on changes to the scope of practice of emergency medical responders and emergency medical services practitioners; a levy limit exemption for regional emergency medical systems; eligible expenses of fire dues program; a live 911 pilot program; eligibility for the expenditure restraint incentive program; and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1074","marklein","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB1075","RS","RS","Tomczyk","Felzkowski; Jacque; Marklein; Wanggaard","Schutt; Bodden; Behnke; Goeben; Green; Gundrum; Hurd; Krug; Maxey; Mursau; Penterman; Rettinger; Schmidt; Tranel; Wichgers","S - Natural Resources and Energy","An Act to amend 66.0401 (1m) (intro.); and to create 66.0401 (1r), 66.0401 (4) (h), 196.49 (4m) and 196.491 (3) (d) 9. of the statutes;  Relating to: requiring local approval for certain wind and solar projects before Public Service Commission approval.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1075","tomczyk","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1076","RS","RS","Hesselbein","Agard; Carpenter; L. Johnson; Larson; Roys; Spreitzer","Bare; Goyke; Baldeh; C. Anderson; Conley; Considine; Emerson; Jacobson; Joers; Ohnstad; Palmeri; Ratcliff; Shankland; Sinicki; Snodgrass; Stubbs; Subeck","S - Universities and Revenue","An Act to amend 16.705 (9), 71.05 (6) (a) 15., 71.21 (4) (a), 71.26 (2) (a) 4., 71.34 (1k) (g) and 71.45 (2) (a) 10.; and to create 14.57, 14.69, 20.517, 20.923 (4) (c) 7., 25.52, 71.07 (4s), 71.07 (4w), 71.10 (4) (ct) and (cu), 71.28 (4s), 71.28 (4w), 71.30 (3) (ct) and (cu), 71.47 (4s), 71.47 (4w), 71.49 (1) (ct) and (cu) and 230.08 (2) (en) of the statutes;  Relating to: creating WisEARNS and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1076","hesselbein","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB1077","RS","RS","Felzkowski","Cowles; Feyen; Spreitzer","Swearingen; Behnke; Bodden; Callahan; Green; Michalski; Mursau; Sinicki; Snodgrass; Sortwell; Tittl; Edming","S - Financial Institutions and Sporting Heritage","An Act  Relating to: a wakeboat study at the University of Wisconsin System.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1077","felzkowski","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1078","RS","RS","Cowles and Wanggaard",NA,"Mursau; Novak; Baldeh; Behnke; Melotik; O'Connor","S - Natural Resources and Energy","An Act to create 20.255 (2) (ef) and 118.073 of the statutes;  Relating to: providing safe drinking water in public and private schools. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1078","cowles","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB1079","RS","RS","Cowles","Wimberger; Cabral-Guevara","Mursau; O'Connor; Steffen","S - Natural Resources and Energy","An Act  Relating to: proposed rules relating to the development of numerical groundwater quality standards for per- and polyfluoroalkyl substances, promulgated by the Department of Natural Resources.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1079","cowles","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1080","RS","RS","Stroebel","Ballweg; Quinn","Bodden; Behnke; Binsfeld; Goeben; S. Johnson; Rettinger; Rozar; Schutt","S - Shared Revenue, Elections and Consumer Protection","An Act to amend 347.50 (1); and to create 347.375 and 347.50 (1g) of the statutes;  Relating to: use of information stored on motor vehicle data recorders and providing a penalty. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1080","stroebel","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1081","RS","RS","Smith","Agard; L. Johnson; Larson; Roys; Spreitzer","Shankland; Ratcliff; Bare; Emerson; Joers; Moore Omokunde; Sinicki; Stubbs","S - Utilities and Technology","An Act to amend 100.20 (1v), 100.20 (5) and 100.20 (6); and to create 100.2085 of the statutes;  Relating to: advertising broadband and other Internet speeds and providing a standardized broadband label.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1081","smith","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1082","RS","RS","Smith","Agard; L. Johnson; Larson; Roys; Spreitzer","Shankland; Ratcliff; Bare; Emerson; Joers; Moore Omokunde; Sinicki; Stubbs","S - Utilities and Technology","An Act to repeal 66.0422 (2) (c), 66.0422 (4) and 66.0422 (5); and to amend 196.504 (1) (ac) 3. and 196.504 (2) (a) of the statutes;  Relating to: broadband expansion grants for cities, villages, towns, and counties and telecommunications-related construction projects of cities, villages, and towns. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1082","smith","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB1083","RS","RS","Smith","Agard; L. Johnson; Larson; Roys; Spreitzer","Shankland; Ratcliff; Bare; Emerson; Joers; Moore Omokunde; Sinicki; Stubbs","S - Utilities and Technology","An Act to amend 66.0422 (2) (intro.); and to create 66.0422 (3b), 66.0912, 84.01 (38) and 196.5047 of the statutes;  Relating to: installation of empty conduit lines as part of a digging project in a right-of-way and offers of service from fiber optic cable broadband lines installed in rights-of-way. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1083","smith","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB1084","RS","RS","Smith","Agard; L. Johnson; Larson; Spreitzer","Shankland; Ratcliff; Bare; Emerson; Joers; Moore Omokunde; Sinicki; Stubbs","S - Utilities and Technology","An Act to renumber 196.504 (1) (ad) and 196.504 (1) (ae); and to create 196.504 (1) (af) and 196.504 (2) (c) 1. i. of the statutes;  Relating to: prioritizing certain farm projects under the broadband expansion grant program.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1084","smith","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1085","RS","RS","Smith","Agard; L. Johnson; Larson","Shankland; Ratcliff; Sinicki; Joers; Stubbs; Emerson; Bare; Moore Omokunde; Subeck","S - Utilities and Technology","An Act to create 196.504 (3) (d), (e), (f) and (g) of the statutes;  Relating to: the Public Service Commission's authority to obtain information about Internet service availability.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1085","smith","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1086","RS","RS","Smith","Roys; Larson; L. Johnson; Agard","Shankland; Ratcliff; Joers; Sinicki; Stubbs; Emerson; Bare; Moore Omokunde; Subeck","S - Utilities and Technology","An Act to amend 196.504 (2) (a); and to create 20.155 (3) (g), 196.504 (1) (aa), 196.504 (2g) and 196.504 (2r) of the statutes;  Relating to: requirements for broadband expansion grants, granting rule-making authority, and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1086","smith","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB1087","RS","RS","Smith","Larson; Spreitzer","Shankland; Billings; Conley; Drake; Emerson; Joers; Moore Omokunde; Neubauer; Palmeri; Ratcliff; Sinicki; Stubbs; Subeck","S - Natural Resources and Energy","An Act to amend 25.60 and 299.97 (2); and to create 13.59, 20.370 (4) (az), 20.435 (1) (s), 25.17 (1) (ymk), 25.44 and 299.87 of the statutes;  Relating to: creating the water fund for our future, granting rule-making authority, and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1087","smith","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB1088","RS","RS","James and Spreitzer",NA,"Jacobson; Spiros; Ratcliff; Conley; C. Anderson; Ortiz-Velez; Subeck; Stubbs","S - Judiciary and Public Safety","An Act to create 20.455 (2) (cs) and 165.985 of the statutes;  Relating to: law enforcement agency third-party accreditation award program and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1088","james","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1089","RS","RS","Hesselbein","Agard; Spreitzer","Bare; Conley; Emerson; Joers; Ratcliff; Sinicki; Subeck; Palmeri","S - Health","An Act to create 20.435 (1) (fo) and 146.621 of the statutes;  Relating to: grants to match county investments in the health care, public health, and care provider workforce and making an appropriation. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1089","hesselbein","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1090","RS","RS","Larson","Carpenter; Roys","Madison; Moore Omokunde; Baldeh; Clancy; Drake; Jacobson; Ohnstad; Ratcliff; Sinicki; Snodgrass; Stubbs; Subeck","S - Government Operations","An Act to renumber and amend 49.77 (1); and to create 49.77 (1) (a) and 49.77 (2r) of the statutes;  Relating to: increasing state supplemental payments based on cost of living adjustments. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1090","larson","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1091","RS","RS","Testin",NA,NA,"S - Education","An Act to amend 120.13 (1) (a) (intro.); and to create 120.13 (1) (a) 5. of the statutes;  Relating to: school board rules related to pupil discipline and requiring a reintegration process in a school board's code of classroom conduct.","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1091","testin","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1092","RS","RS","Smith",NA,"Subeck; Ratcliff; Palmeri","S - Judiciary and Public Safety","An Act to renumber and amend 49.485; to amend 801.02 (1), 803.09 (1), 803.09 (2), 804.01 (2) (intro.) and 805.04 (1); and to create 20.9315, 49.485 (1), 165.25 (11m), 805.04 (2p) and 893.9815 of the statutes;  Relating to: restoring private individual authority to bring a qui tam claim against a person for making a false claim for medical assistance, actions by the attorney general against a person for making a false claim for medical assistance, and providing a penalty. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1092","smith","2023_2024","SB",0,0,"WI",1,0,0,0,0
"SB1093","RS","RS","Pfaff","Agard; Carpenter; Hesselbein; L. Johnson; Larson; Roys; Smith; Spreitzer; Wirch","Palmeri; Billings; Baldeh; J. Anderson; Andraca; Bare; Conley; Considine; Emerson; Hong; Joers; Moore Omokunde; Neubauer; Ohnstad; Ratcliff; Shelton; Sinicki; Stubbs; Subeck","S - Natural Resources and Energy","An Act to create 299.485 of the statutes;  Relating to: banning products containing intentionally added PFAS and providing a penalty. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1093","pfaff","2023_2024","SB",0,0,"WI",1,1,0,0,0
"SB1094","RS","RS","Roys","Agard; L. Johnson; Larson; Spreitzer","McGuire; Drake; Stubbs; Andraca; Doyle; Ohnstad; Riemer; Shelton; Snodgrass; C. Anderson; Emerson; Bare; Joers; Billings; Conley; Considine; Palmeri; Ratcliff; Sinicki; Subeck; Vining","S - Judiciary and Public Safety","An Act to repeal 20.455 (2) (cs), 20.455 (2) (ct), 20.455 (2) (dm), 165.95 (3) (a), 165.95 (5m), 175.35 (1) (b), 939.74 (2d) (c), 939.74 (2d) (e), 940.201 (title) and (1), 940.42, 940.45 (title), 946.60 and 946.61; to renumber 175.35 (2) (a), (b), (c) and (d) and 175.35 (2j); to renumber and amend 165.95 (3) (i), 165.95 (5) (a), 165.95 (5) (b), 175.35 (2) (intro.), 175.35 (2i), 940.20 (3) (title), 940.20 (3), 940.201 (2), 940.43, 940.44, 940.45, 941.2905 (1) and 947.01 (1); to consolidate, renumber and amend 940.48 (2) (intro.), (a) and (b); to amend 6.47 (1) (b), 20.455 (2) (em) (title), 20.455 (2) (gr), 46.48 (31), 46.536 (1), 48.685 (2) (bb), 48.685 (5) (bm) 4., 48.686 (1) (c) 9., 48.686 (1) (c) 12., 48.686 (2) (bb), 50.065 (2) (bb), 165.63 (3), 165.63 (4) (d), 165.70 (1) (b), 165.84 (7) (ab) 1., 165.84 (7) (ab) 2., 165.95 (title), 165.95 (2), 165.95 (2r), 165.95 (3) (b), 165.95 (3) (d), 165.95 (3) (e), 165.95 (3) (g), 165.95 (3) (h), 165.95 (3) (j), 165.95 (3) (k), 165.95 (6), 165.95 (7), 165.95 (7m), 175.35 (title), 175.35 (1) (at), 175.35 (2g) (a), 175.35 (2g) (b) 1., 175.35 (2g) (b) 2., 175.35 (2k) (ar) 2., 175.35 (2k) (c) 2. a., 175.35 (2k) (c) 2. b., 175.35 (2k) (g), 175.35 (2k) (h), 175.35 (2L), 175.35 (2t) (a), (b) and (c), 175.35 (3) (b) 2., 175.60 (7) (d), 175.60 (9g) (a) 2., 175.60 (11) (a) 2. f., 175.60 (15) (b) 4. b., 301.048 (2) (bm) 1. a., 302.43, 767.461 (4), 801.58 (2m), 813.06, 813.126 (1), 813.127, 813.128 (2g) (b), 938.208 (1) (b), 938.34 (4m) (b) 2., 938.341, 939.22 (21) (em), 939.22 (21) (k), 939.22 (21) (L), 939.31, 939.32 (1) (c), 939.6195 (1) (a) 1., 939.632 (1) (e) 1., 939.632 (1) (e) 3., 940.03, 940.41 (intro.), 940.43 (title), 940.44 (title), 940.46, 940.47 (1), 940.47 (2), 940.48 (1), 940.49, 941.237 (1) (d), 941.29 (1g) (a), 941.29 (1g) (b), 941.29 (1m) (intro.), 941.29 (1m) (f), 941.291 (1) (b), 941.296 (1) (b), 941.38 (1) (b) 5m., 941.38 (1) (b) 11., 941.38 (1) (b) 12., 946.82 (4), 949.03 (2), 961.472 (5) (b), 967.11 (1), 967.11 (2), 968.075 (1) (a) (intro.), 968.20 (3) (b), 968.26 (1b) (a) 2. a., 969.001 (3) (a), 969.08 (10) (b), 971.17 (1g), 971.37 (1m) (a) 2., 973.055 (1) (a) 1., 973.123 (1), 973.155 (1m) and 973.176 (1); to repeal and recreate 946.65; and to create 20.455 (2) (cs), 20.455 (2) (ct), 20.455 (2) (dm), 20.455 (5) (dm), 165.73, 165.95 (1) (ac), 165.95 (3) (ag), 165.95 (3) (bd), 165.95 (3) (cm) 2., 175.33, 175.35 (1) (br), 175.35 (2) (bm), 175.35 (2) (cm) (intro.), 175.35 (2i) (b) 2., 175.35 (2j) (b), 175.35 (2k) (cm), 175.35 (2k) (gm), 801.50 (5sb), 813.124, 939.74 (2d) (b), 940.202 (1) and (3), 940.41 (1d), 940.43 (1m), 941.29 (1m) (dm), (dn) and (do), 941.2905 (1) (b), 941.293, 943.20 (1) (f), 947.01 (1) (a), 968.075 (1) (f), 969.15 and 973.017 (3) (f) of the statutes;  Relating to: firearm transfers and possession, law enforcement and prosecution, victims and witnesses, obstruction of justice, mental health and substance use services, hate crimes reporting portal, fraud, making an appropriation, and providing a penalty. (FE)","https://docs.legis.wisconsin.gov/2023/proposals/reg/sen/bill/sb1094","roys","2023_2024","SB",0,0,"WI",1,0,0,0,0
