bill_num,ga_num,session,chamber,action_date,action,order,vote_url
SB1,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-16,EMERGENCY CLAUSE ADOPTED,5,
SB1,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-16,Read the third time and passed.,4,https://www.arkleg.state.ar.us/Bills/Votes?id=SB1&rcs=1252&chamber=Senate&ddBienniumSession=2023%2F2024F
SB1,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-10,"Read the first time, rules suspended, read the second time and placed on the calendar.",3,
SB1,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-01,Filed,2,
SB2,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Notification that SB2 is now Act 33,17,
SB2,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,DELIVERED TO GOVERNOR.,16,
SB2,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Reported correctly enrolled and ordered delivered to the Governor.,15,
SB2,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,ORDERED ENROLLED,14,
SB2,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Returned from the House as passed.,13,
SB2,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Returned To  the Senate as passed.,12,
SB2,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,EMERGENCY CLAUSE ADOPTED,11,
SB2,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Read the third time and passed and ordered transmitted to the Senate.,10,https://www.arkleg.state.ar.us/Bills/Votes?id=SB2&rcs=2050&chamber=House&ddBienniumSession=2023%2F2024F
SB2,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,"Read the first time, rules suspended, read the second time and placed on the CALENDAR.",9,
SB2,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,RECEIVED FROM THE SENATE,8,
SB2,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,Ordered Immediately transmitted to the House.,7,
SB2,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,EMERGENCY CLAUSE ADOPTED,6,
SB2,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,Read the third time and passed.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=SB2&rcs=1258&chamber=Senate&ddBienniumSession=2023%2F2024F
SB2,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-16,"Returned by the Committee, with the recommendation that it Do Pass",4,
SB2,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-10,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",3,
SB2,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-01,Filed,2,
SB3,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-09,Notification that SB3 is now Act 157,20,
SB3,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-01,DELIVERED TO GOVERNOR.,19,
SB3,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-01,Reported correctly enrolled and ordered delivered to the Governor.,18,
SB3,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-01,ORDERED ENROLLED,17,
SB3,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-01,Returned from the House as passed.,16,
SB3,94th General Assembly,"Fiscal Session, 2024",House,2024-05-01,Returned To  the Senate as passed.,15,
SB3,94th General Assembly,"Fiscal Session, 2024",House,2024-05-01,EMERGENCY CLAUSE ADOPTED,14,
SB3,94th General Assembly,"Fiscal Session, 2024",House,2024-05-01,Read the third time and passed and ordered transmitted to the Senate.,13,https://www.arkleg.state.ar.us/Bills/Votes?id=SB3&rcs=2149&chamber=House&ddBienniumSession=2023%2F2024F
SB3,94th General Assembly,"Fiscal Session, 2024",House,2024-04-30,"Read the first time, rules suspended, read the second time and placed on the CALENDAR.",12,
SB3,94th General Assembly,"Fiscal Session, 2024",House,2024-04-30,RECEIVED FROM THE SENATE,11,
SB3,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-30,Ordered immediately transmitted  to the House.,10,
SB3,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-30,EMERGENCY CLAUSE ADOPTED,9,
SB3,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-30,Read the third time and passed.,8,https://www.arkleg.state.ar.us/Bills/Votes?id=SB3&rcs=1422&chamber=Senate&ddBienniumSession=2023%2F2024F
SB3,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-25,REPORTED CORRECTLY ENGROSSED,7,
SB3,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-25,"Amendment # 1 read the first time, rules suspended, read the second time and adopted, ordered engrossed.",6,
SB3,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-25,Placed on second reading for purpose of amendment.,5,
SB3,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-24,"Returned by the Committee with the recommendation that it Do Pass as amended, Amendment # 1",4,
SB3,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-10,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",3,
SB3,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-01,Filed,2,
SB4,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-09,Notification that SB4 is now Act 158,22,
SB4,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-02,DELIVERED TO GOVERNOR.,21,
SB4,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-02,Reported correctly enrolled and ordered delivered to the Governor.,20,
SB4,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-02,ORDERED ENROLLED,19,
SB4,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-02,Returned from the House as passed.,18,
SB4,94th General Assembly,"Fiscal Session, 2024",House,2024-05-02,Returned To Senate as Passed.,17,
SB4,94th General Assembly,"Fiscal Session, 2024",House,2024-05-02,EMERGENCY CLAUSE ADOPTED,16,
SB4,94th General Assembly,"Fiscal Session, 2024",House,2024-05-02,Read the third time and passed and ordered transmitted to the Senate.,15,https://www.arkleg.state.ar.us/Bills/Votes?id=SB4&rcs=2155&chamber=House&ddBienniumSession=2023%2F2024F
SB4,94th General Assembly,"Fiscal Session, 2024",House,2024-05-02,"Considered in the Committee of the Whole, and recommended do pass.",14,
SB4,94th General Assembly,"Fiscal Session, 2024",House,2024-05-02,RULES SUSPENDED,13,
SB4,94th General Assembly,"Fiscal Session, 2024",House,2024-05-01,"Read the first time, rules suspended, read the second time and placed on the CALENDAR.",12,
SB4,94th General Assembly,"Fiscal Session, 2024",House,2024-05-01,RECEIVED FROM THE SENATE,11,
SB4,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-01,Ordered Immediately transmitted to the House.,10,
SB4,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-01,EMERGENCY CLAUSE ADOPTED,9,
SB4,94th General Assembly,"Fiscal Session, 2024",Senate,2024-05-01,Read the third time and passed.,8,https://www.arkleg.state.ar.us/Bills/Votes?id=SB4&rcs=1438&chamber=Senate&ddBienniumSession=2023%2F2024F
SB4,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-30,REPORTED CORRECTLY ENGROSSED,7,
SB4,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-30,"Amendment # 1 read the first time, rules suspended, read the second time and adopted, ordered engrossed.",6,
SB4,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-30,Placed on second reading for purpose of amendment.,5,
SB4,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-25,"Returned by the Committee with the recommendation that it Do Pass as amended, Amendment # 1",4,
SB4,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-10,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",3,
SB4,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-01,Filed,2,
SB5,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Notification that SB5 is now Act 12,17,
SB5,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,DELIVERED TO GOVERNOR.,16,
SB5,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Reported correctly enrolled and ordered delivered to the Governor.,15,
SB5,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,ORDERED ENROLLED,14,
SB5,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Returned from the House as passed.,13,
SB5,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Returned To  the Senate as passed.,12,
SB5,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,EMERGENCY CLAUSE ADOPTED,11,
SB5,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Read the third time and passed and ordered transmitted to the Senate.,10,https://www.arkleg.state.ar.us/Bills/Votes?id=SB5&rcs=2051&chamber=House&ddBienniumSession=2023%2F2024F
SB5,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,"Read the first time, rules suspended, read the second time and placed on the CALENDAR.",9,
SB5,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,RECEIVED FROM THE SENATE,8,
SB5,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,Ordered Immediately transmitted to the House.,7,
SB5,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,EMERGENCY CLAUSE ADOPTED,6,
SB5,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,Read the third time and passed.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=SB5&rcs=1259&chamber=Senate&ddBienniumSession=2023%2F2024F
SB5,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-16,"Returned by the Committee, with the recommendation that it Do Pass",4,
SB5,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-10,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",3,
SB5,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-01,Filed,2,
SB6,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-30,Notification that SB6 is now Act 91,19,
SB6,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-24,DELIVERED TO GOVERNOR.,18,
SB6,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-24,Reported correctly enrolled and ordered delivered to the Governor.,17,
SB6,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-24,ORDERED ENROLLED,16,
SB6,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-24,Returned from the House as passed.,15,
SB6,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,Returned To Senate as Passed.,14,
SB6,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,EMERGENCY CLAUSE ADOPTED,13,
SB6,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,Read the third time and passed and ordered transmitted to the Senate.,12,https://www.arkleg.state.ar.us/Bills/Votes?id=SB6&rcs=2096&chamber=House&ddBienniumSession=2023%2F2024F
SB6,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,"Considered in the Committee of the Whole, and recommended do pass.",11,
SB6,94th General Assembly,"Fiscal Session, 2024",House,2024-04-24,RULES SUSPENDED,10,
SB6,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,"Read the first time, rules suspended, read the second time and placed on the CALENDAR.",9,
SB6,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,RECEIVED FROM THE SENATE,8,
SB6,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,Ordered Immediately transmitted to the House.,7,
SB6,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,EMERGENCY CLAUSE ADOPTED,6,
SB6,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,Read the third time and passed.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=SB6&rcs=1260&chamber=Senate&ddBienniumSession=2023%2F2024F
SB6,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-16,"Returned by the Committee, with the recommendation that it Do Pass",4,
SB6,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-10,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",3,
SB6,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-01,Filed,2,
SB7,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Notification that SB7 is now Act 34,19,
SB7,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,DELIVERED TO GOVERNOR.,18,
SB7,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Reported correctly enrolled and ordered delivered to the Governor.,17,
SB7,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,ORDERED ENROLLED,16,
SB7,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Returned from the House as passed.,15,
SB7,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Returned To Senate as Passed.,14,
SB7,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,EMERGENCY CLAUSE ADOPTED,13,
SB7,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Read the third time and passed and ordered transmitted to the Senate.,12,https://www.arkleg.state.ar.us/Bills/Votes?id=SB7&rcs=2031&chamber=House&ddBienniumSession=2023%2F2024F
SB7,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,"Considered in the Committee of the Whole, and recommended do pass.",11,
SB7,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,RULES SUSPENDED,10,
SB7,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,"Read the first time, rules suspended, read the second time and placed on the CALENDAR.",9,
SB7,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,RECEIVED FROM THE SENATE,8,
SB7,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,Ordered Immediately transmitted to the House.,7,
SB7,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,EMERGENCY CLAUSE ADOPTED,6,
SB7,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,Read the third time and passed.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=SB7&rcs=1261&chamber=Senate&ddBienniumSession=2023%2F2024F
SB7,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-16,"Returned by the Committee, with the recommendation that it Do Pass",4,
SB7,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-10,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",3,
SB7,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-01,Filed,2,
SB8,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-23,Notification that SB8 is now Act 35,19,
SB8,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,DELIVERED TO GOVERNOR.,18,
SB8,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Reported correctly enrolled and ordered delivered to the Governor.,17,
SB8,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,ORDERED ENROLLED,16,
SB8,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-18,Returned from the House as passed.,15,
SB8,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Returned To Senate as Passed.,14,
SB8,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,EMERGENCY CLAUSE ADOPTED,13,
SB8,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,Read the third time and passed and ordered transmitted to the Senate.,12,https://www.arkleg.state.ar.us/Bills/Votes?id=SB8&rcs=2032&chamber=House&ddBienniumSession=2023%2F2024F
SB8,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,"Considered in the Committee of the Whole, and recommended do pass.",11,
SB8,94th General Assembly,"Fiscal Session, 2024",House,2024-04-18,RULES SUSPENDED,10,
SB8,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,"Read the first time, rules suspended, read the second time and placed on the CALENDAR.",9,
SB8,94th General Assembly,"Fiscal Session, 2024",House,2024-04-17,RECEIVED FROM THE SENATE,8,
SB8,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,Ordered Immediately transmitted to the House.,7,
SB8,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,EMERGENCY CLAUSE ADOPTED,6,
SB8,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-17,Read the third time and passed.,5,https://www.arkleg.state.ar.us/Bills/Votes?id=SB8&rcs=1262&chamber=Senate&ddBienniumSession=2023%2F2024F
SB8,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-16,"Returned by the Committee, with the recommendation that it Do Pass",4,
SB8,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-10,"Read first time, rules suspended, read second time, referred to JOINT BUDGET COMMITTEE",3,
SB8,94th General Assembly,"Fiscal Session, 2024",Senate,2024-04-01,Filed,2,
