bill_id,term,session,summary,commem
SB0572,2023_2024,RS,"An Act to renumber and amend 66.1110 (4) (c); to amend 66.1109 (2) (c), 66.1109 (2m) (c), 66.1109 (4m) (c), 66.1110 (3) (c), 66.1110 (3) (e), 66.1110 (4m) (c), 66.1110 (5) and 66.1110 (6) (b) 3.; and to create 66.1109 (1) (ce), 66.1109 (3) (e), 66.1109 (6), 66.1110 (4) (c) 1., 66.1110 (4) (c) 2., 66.1110 (4) (cg), 66.1110 (4) (cr) and 66.1110 (4) (e) of the statutes;  Relating to: multijurisdictional business improvement districts, annual reports for neighborhood improvement districts, and certain notifications for neighborhood improvement districts and business improvement districts. (FE)",0
SB0573,2023_2024,RS,An Act to amend 165.85 (5) (b) of the statutes;  Relating to: training expenses for officers.,0
SB0574,2023_2024,RS,An Act to renumber and amend 632.895 (6); to amend 609.83 and 632.895 (6) (title); and to create 632.895 (6) (b) of the statutes;  Relating to: cost-sharing cap on insulin.,0
SB0575,2023_2024,RS,"An Act to amend 36.11 (6) (c) and 38.04 (7m); and to create 36.41, 36.42, 38.34, 38.35 and 39.285 (1) (c) of the statutes;  Relating to: free speech and academic freedom at University of Wisconsin System institutions and technical colleges, due process in disciplinary proceedings at University of Wisconsin System institutions and technical colleges, Wisconsin grant funding allocation, and causes of action against the Board of Regents of the University of Wisconsin System and technical college district boards. (FE)",0
SB0576,2023_2024,RS,"An Act to create 20.490 (3) (fq), 20.490 (3) (gq) and 234.665 of the statutes;  Relating to: a revolving workforce home loan program and making an appropriation. (FE)",0
SB0577,2023_2024,RS,"An Act to repeal 103.36; to amend 111.322 (2m) (a), 111.322 (2m) (b) and 814.04 (intro.); and to create 103.135 of the statutes;  Relating to: prohibiting an employer from relying on information about a prospective employee's compensation when making employment decisions or inquiring about a prospective employee's compensation and from restricting an employee's right to disclose compensation information, allowing actions in circuit court, and providing a penalty. (FE)",0
SB0578,2023_2024,RS,"An Act to amend 111.39 (4) (d), 111.39 (5) (b) and 814.04 (intro.); and to create 111.39 (5) (d) and 111.397 of the statutes;  Relating to: actions in circuit court alleging discrimination in employment, unfair honesty testing, or unfair genetic testing. (FE)",0
SB0579,2023_2024,RS,"An Act to amend 73.0301 (1) (d) 6., 108.227 (1) (e) 6., 138.14 (3) and 220.02 (3); and to create 138.09 (1a) (c), chapter 203 and 220.02 (2) (j) of the statutes;  Relating to: regulating earned wage access services, granting rule-making authority, and providing a penalty. (FE)",0
SB0580,2023_2024,RS,"An Act to renumber and amend 106.275 (1) (c); to amend 20.445 (1) (cg), 106.275 (title), 106.275 (1) (a), 106.275 (1) (b), 106.275 (2) and 106.275 (3); and to create 106.275 (1) (am) of the statutes;  Relating to: technical education equipment grants, extending the time limit for emergency rule procedures, providing an exemption from emergency rule procedures, and making an appropriation. (FE)",0
SB0581,2023_2024,RS,"An Act to repeal 20.292 (1) (fh); to amend 38.28 (1m) (a) 1.; and to create 20.292 (1) (fg), 20.292 (1) (fh) and 38.35 of the statutes;  Relating to: grants related to technical college manufacturing and truck driving programs and making an appropriation. (FE)",0
SB0582,2023_2024,RS,"An Act to repeal 6.87 (4) (b) 2.; to amend 6.18 (intro.), 6.86 (1) (ac), 6.86 (2) (a), 6.86 (2) (b), 6.87 (1), 6.87 (2) (intro.) and 12.60 (1) (b); and to create 6.86 (2) (c) and 12.13 (3) (ig) of the statutes;  Relating to: status as an indefinitely confined voter for purposes of automatically receiving absentee ballots and providing a penalty. (FE)",0
SB0584,2023_2024,RS,An Act to create 86.19 (1g) (i) of the statutes;  Relating to: erecting highway signs for The Prairie School in Racine County. (FE),0
SB0585,2023_2024,RS,"An Act to renumber and amend 238.308 (3); to amend 71.07 (3y) (b) 4., 71.28 (3y) (b) 4., 71.47 (3y) (b) 4., 238.308 (4) (a) 4. and 238.308 (5) (a); and to create 71.07 (3y) (b) 4m., 71.07 (3y) (b) 6., 71.28 (3y) (b) 4m., 71.28 (3y) (b) 6., 71.47 (3y) (b) 4m., 71.47 (3y) (b) 6., 238.308 (2) (c), 238.308 (3) (b), 238.308 (4) (a) 4m. and 238.308 (4) (a) 6. of the statutes;  Relating to: various changes to the business development tax credit. (FE)",0
SB0586,2023_2024,RS,"An Act to amend 29.016 (1) (b), 29.016 (2) (intro.), 29.053 (3), 29.089 (2) (intro.), 29.091 (1), 29.091 (2) (intro.), 29.164 (2) (b), 29.173 (2) (a), 29.182 (3) (a), 29.182 (3) (b), 29.184 (3) (am), 29.184 (3) (c), 29.185 (6) (a) 1., 29.185 (6) (b), 29.193 (2) (cr) 4., 29.193 (2) (d), 29.211 (2), 29.311 (1), 29.312 (2), 29.314 (3) (a), 29.324 (1) (b), 29.324 (1) (d), 29.341 (1), 29.345, 29.592 (1) (intro.), 29.621 (4) (intro.), 29.927 (6g), 29.971 (12), 66.0409 (1) (a), 167.31 (2) (c), 167.31 (2) (d), 167.31 (3) (b), 167.31 (3m) (a), 167.31 (4) (a) (intro.), 167.31 (4) (am) 1., 167.31 (4) (at), 167.31 (4) (cg) (intro.), 167.31 (4) (cg) 4., 167.31 (4) (cg) 6., 167.31 (4) (e), 167.31 (4) (f), 167.31 (4) (fm) and 167.31 (4) (h) (intro.); and to create 29.001 (7), 29.014 (1u) and 167.31 (1) (am) of the statutes;  Relating to: hunting with an airgun, providing an exemption from emergency rule procedures, granting rule-making authority, and providing a penalty.",0
SB0587,2023_2024,RS,An Act to create 29.001 (59) of the statutes;  Relating to: defining muzzle-loading firearm for hunting purposes.,0
SB0588,2023_2024,RS,An Act to create 218.0114 (1e) of the statutes;  Relating to: office requirements for motor vehicle wholesaler licensees. (FE),0
SB0589,2023_2024,RS,An Act to create 700.46 of the statutes;  Relating to: temporary limited easements for construction crane booms that pass over adjacent real property.,0
SB0590,2023_2024,RS,"An Act to amend 121.91 (7); and to create 16.84 (5m), 66.0146, 118.40 (2r) (b) 2. m., 118.40 (2x) (b) 2. m., 118.60 (6m) (e), 119.23 (6m) (e), 121.02 (1) (im) and 121.91 (4) (m) of the statutes;  Relating to: the provision of menstrual products in state and local buildings and school buildings and a school district revenue limit adjustment for costs of providing those products. (FE)",0
SB0591,2023_2024,RS,"An Act to create 38.04 (4) (e) 9., 84.01 (38), 115.28 (11) (h) and 343.71 (5) (i) of the statutes;  Relating to: driver education instruction related to work zone safety. (FE)",0
SB0592,2023_2024,RS,An Act to create 49.45 (9r) (f) of the statutes;  Relating to: reimbursement under the Medical Assistance program for complex rehabilitation technology wheelchair repairs and accessories. (FE),0
SB0593,2023_2024,RS,"An Act to amend 6.33 (1), 6.875 (6) (c) 2., 12.60 (1) (a) and 54.25 (2) (c) 1. g.; and to create 5.057 of the statutes;  Relating to: absentee voting in certain residential care facilities and retirement homes and court determinations of incompetency and ineligibility to vote.",0
SB0594,2023_2024,RS,An Act to create 238.29 of the statutes;  Relating to: requiring the Wisconsin Economic Development Corporation to create the Wisconsin-Ireland Trade Commission. (FE),0
SB0595,2023_2024,RS,An Act to renumber and amend 961.443 (2); to amend 961.443 (2) (title); and to create 961.443 (2) (b) of the statutes;  Relating to: immunity for certain controlled substances offenses for aiders and aided persons.,0
SB0596,2023_2024,RS,"An Act to repeal 36.34 (title) and (1) (title) and (a), 38.04 (8) (a), 38.26 (1), 39.15 (1) (c), 39.44 (1) (a) and 39.46 (2) (g); to renumber and amend 36.34 (1) (b); to amend 36.25 (14), 36.25 (14m) (title), 36.25 (14m) (a), 36.25 (14m) (b), 36.25 (14m) (c) 2., 38.04 (8) (title), 38.04 (8) (b), 38.26 (title), 38.26 (2) (a), (b), (c), (d) and (e), 38.27 (1) (a), 39.40 (title), 39.40 (2) (intro.), 39.40 (3) (b) 1., 39.44 (1) (b) and 39.44 (3) (c); to repeal and recreate 39.40 (1) and 39.44 (title); and to create 36.25 (14m) (d), 38.04 (8) (c) and 39.44 (1) (c) of the statutes;  Relating to: race-based higher education programs and requirements. (FE)",0
SB0597,2023_2024,RS,An Act to amend 43.30 (1m) and 119.04 (1); and to create 120.12 (29) of the statutes;  Relating to: parental notification related to school library materials. (FE),0
SB0598,2023_2024,RS,An Act to renumber 43.30 (4); and to create 43.30 (4) (b) of the statutes;  Relating to: parental notification related to public library materials. (FE),0
SB0599,2023_2024,RS,"An Act to renumber and amend 11.0502 (1), 11.0502 (2), 11.0602 (1), 11.0602 (2), 11.0902 (1) and 11.0902 (2); to amend 11.1108; and to create 11.0101 (20), 11.0101 (20d), 11.0101 (20g), 11.0101 (20r), 11.0204 (1) (a) 12., 11.0304 (1) (a) 12., 11.0404 (1) (a) 12., 11.0502 (1) (b), 11.0502 (2) (b), 11.0504 (1) (a) 12., 11.0602 (1) (b), 11.0602 (2) (b), 11.0604 (1) (a) 12., 11.0902 (1) (b), 11.0902 (2) (b), 11.0904 (1) (a) 12. and 11.1002 of the statutes;  Relating to: reporting of mass communications.",0
SB0600,2023_2024,RS,"An Act to amend 11.0204 (1) (a) 3., 11.0304 (1) (a) 3., 11.0404 (1) (a) 3., 11.0504 (1) (a) 3., 11.0604 (1) (a) 3., 11.0704 (1) (b) 2., 11.0804 (1) (a) 2. and 11.0904 (1) (a) 3. of the statutes;  Relating to: reporting a contributor's place of employment.",0
SB0601,2023_2024,RS,"An Act to amend 11.1112 of the statutes;  Relating to: contributions by corporations, cooperative associations, labor organizations, and federally recognized American Indian Tribes.",0
SB0602,2023_2024,RS,"An Act to repeal 11.1203 (2) (a) 1.; to consolidate, renumber and amend 11.1203 (2) (a) (intro.) and 2.; to amend 11.1203 (title) and 11.1203 (3) (intro.); and to create 11.0101 (20), 11.0101 (20d), 11.0101 (20e), 11.0101 (20f) and 11.1203 (4) of the statutes;  Relating to: coordination of mass communications.",0
SB0603,2023_2024,RS,An Act to create 11.0101 (25) (a) 3. of the statutes;  Relating to: the definition of political action committee for campaign finance purposes.,0
SB0604,2023_2024,RS,"An Act to amend 11.1101 (figure), 11.1101 (1) (intro.), 11.1101 (1) (a), 11.1101 (2) (intro.), 11.1101 (2) (a), 11.1101 (3), 11.1101 (4), 11.1103 (1) (intro.) and (2) (intro.), 11.1103 (3), 11.1112 and 11.1113 (3) (b); to repeal and recreate 11.1104; and to create 11.1101 (5) and 11.1204 (4) of the statutes;  Relating to: campaign contribution limits.",0
SB0605,2023_2024,RS,"An Act to amend 118.51 (3) (intro.), 118.51 (3) (a) 1d., 118.51 (3m) (a), 118.51 (8), 118.51 (9), 118.51 (15) (a) and 118.51 (15) (c) 2. and 4.; and to create 118.51 (3p) and 118.51 (5) (a) 7. of the statutes;  Relating to: applications for full-time open enrollment. (FE)",0
SB0606,2023_2024,RS,"An Act to amend 118.03 (1) and 118.03 (4); and to create 118.03 (1m) and 118.032 of the statutes;  Relating to: requiring school boards to make textbooks, curricula, and instructional materials available for inspection by school district residents.",0
SB0607,2023_2024,RS,An Act to amend 115.28 (7) (a) and 118.19 (3) (a); and to create 118.1913 of the statutes;  Relating to: issuing a license to teach based on equivalency and granting rule-making authority.,0
SB0608,2023_2024,RS,An Act to amend 115.28 (7) (a) and 118.19 (3) (a); and to create 118.198 of the statutes;  Relating to: a license to teach based on working as a paraprofessional in a school district. (FE),0
SB0609,2023_2024,RS,"An Act to amend 118.19 (14) (b) (intro.) of the statutes;  Relating to: requirements for an initial license to teach grades kindergarten to five, an initial license as a reading teacher, and an initial license as a reading specialist.",0
SB0610,2023_2024,RS,An Act  Relating to: a law enforcement officer virtual behavioral health crisis care pilot program. (FE),0
SB0611,2023_2024,RS,An Act to renumber 121.02 (1) (r); and to create 118.30 (8) and 121.02 (1) (r) 2. of the statutes;  Relating to: remote proctoring of certain pupil assessments.,0
SB0612,2023_2024,RS,An Act to create 82.36 and 86.302 (1j) of the statutes;  Relating to: seasonally maintained highways.,0
SB0613,2023_2024,RS,An Act to create 895.30 of the statutes;  Relating to: limiting the recovery of noneconomic damages from a commercial motor vehicle carrier.,0
SB0614,2023_2024,RS,An Act to create 349.238 of the statutes;  Relating to: authorizing cameras in highway work zones.,0
SB0615,2023_2024,RS,"An Act to create 20.935 of the statutes;  Relating to: prohibiting certain restrictions by state agencies and local governmental units on access to books and other media and prohibiting public funding for a library, school, or institution of higher learning that has certain restrictions on access to books and other media.",0
SB0616,2023_2024,RS,"An Act to repeal 565.32 (3) (a) 2. c.; to renumber and amend 71.05 (6) (b) 25.; to amend 71.05 (25m) (c), 71.26 (3) (vm) 2., 71.34 (1k) (p) 2., 71.45 (2) (a) 21. b., 71.64 (6) (b), 71.775 (3) (a) 2. and 565.30 (3) (a) 1.; and to create 71.05 (6) (b) 25. a. and b., 77.54 (71) and 565.30 (3) (a) 3. of the statutes;  Relating to: a sales tax exemption for road-building equipment; increasing the income tax withholding threshold for nonresidents; modifying the certification requirement for a qualified opportunity fund; prohibiting certain lottery games; and extending the capital gains exclusion to family members who inherit certain farms organized as a partnership or limited liability company. (FE)",0
SB0617,2023_2024,RS,An Act to renumber and amend 341.13 (5); and to create 341.13 (1m) and 341.13 (5) (b) of the statutes;  Relating to: indicia of registration for electric vehicles. (FE),0
SB0618,2023_2024,RS,An Act to create 49.45 (9o) of the statutes;  Relating to: utilization management controls for prescription drugs to treat mental illness under the Medical Assistance program. (FE),0
SB0619,2023_2024,RS,An Act to create 20.115 (4) (t) and 93.60 of the statutes;  Relating to: a transition to grass pilot program and making an appropriation. (FE),0
SB0620,2023_2024,RS,"An Act to renumber 115.28 (63); and to create 115.28 (63) (bm), 118.40 (4) (ar) 3. and 4. and 120.12 (24m) of the statutes;  Relating to: the mental health training program provided by the Department of Public Instruction. (FE)",0
SB0621,2023_2024,RS,An Act to create 165.875 and 905.095 of the statutes;  Relating to: public safety peer counseling and privilege for peer support and critical incident stress management services communications and granting rule-making authority. (FE),0
SB0622,2023_2024,RS,An Act to amend 304.078 (3); and to create 301.03 (20n) of the statutes;  Relating to: facilitating voter registration for those who have their voting rights restored. (FE),0
SB0623,2023_2024,RS,"An Act to amend 71.05 (6) (a) 15., 71.10 (4) (i), 71.21 (4) (a), 71.26 (2) (a) 4., 71.30 (3) (f), 71.34 (1k) (g), 71.45 (2) (a) 10. and 71.49 (1) (f); and to create 20.835 (2) (et), 71.05 (6) (a) 30., 71.07 (8s), 71.21 (8), 71.26 (3) (hi), 71.28 (8s), 71.45 (2) (a) 25. and 71.47 (8s) of the statutes;  Relating to: creating a tax credit for employer child care programs and making an appropriation. (FE)",0
SB0624,2023_2024,RS,"An Act to amend 20.370 (4) (dq), 289.41 (3) (c), 289.41 (11) (a) 4. and 289.68 (1); and to create 20.370 (4) (dr), 289.41 (3m) and 289.68 (4m) of the statutes;  Relating to: method for establishing proof of financial responsibility for municipal solid waste facilities; payments for closure, long-term care, and corrective action costs for certain solid or hazardous waste facilities; extending the time limit for emergency rule procedures; providing an exemption from emergency rule procedures; granting rule-making authority; and making an appropriation. (FE)",0
SB0625,2023_2024,RS,"An Act to repeal 65.90 (3) (a) 1.; and to amend 60.10 (1) (b) 2m., 60.30 (1e) (f) and 82.19 (2) (a) of the statutes;  Relating to: town clerk and treasurer appointments, publication requirements for proposed budget summary and notice of public hearing, and discontinuance of highways. (FE)",0
SB0626,2023_2024,RS,An Act to repeal 140.145 (10) (c) of the statutes;  Relating to: notarial acts performed for remotely located individuals.,0
SB0627,2023_2024,RS,"An Act to amend 111.322 (2m) (a) and 111.322 (2m) (b); and to create 103.035 of the statutes;  Relating to: the rights of employees to request and receive work schedule changes; predictable work schedules for retail, food service, and cleaning employees; granting rule-making authority; and providing a penalty. (FE)",0
SB0628,2023_2024,RS,An Act to create 224.45 of the statutes;  Relating to: financial exploitation of vulnerable adults.,0
SB0629,2023_2024,RS,An Act to amend 342.15 (3); and to create 895.491 of the statutes;  Relating to: a liability exemption for motor vehicle sellers after sale.,0
SB0630,2023_2024,RS,"An Act to amend 40.22 (1), 40.22 (2m) (intro.), 40.22 (2r) (intro.) and 40.22 (3) (intro.); and to create 40.26 (7) of the statutes;  Relating to: protective occupation annuitants in the Wisconsin Retirement System who are rehired by a participating employer. (FE)",0
SB0631,2023_2024,RS,"An Act to renumber 6.875 (4) (b) and 6.875 (6) (e); to renumber and amend 6.87 (6d), 6.87 (9) and 7.51 (1); to amend 6.87 (2) (intro.), 6.875 (4) (a), 6.875 (6) (a), 7.03 (1) (d), 7.30 (3) (a), 7.315 (1) (a), 7.53 (2) (cm) and 12.60 (1) (a); and to create 6.87 (6d) (a) to (L), 6.87 (9) (b), 6.875 (4) (b) 2., 6.875 (6) (e) 2., 6.875 (8), 7.30 (7), 7.51 (1) (b), 12.13 (2) (b) 9., 12.13 (2) (b) 10., 12.13 (2) (b) 11., 12.13 (3) (zp) and 12.13 (3m) of the statutes;  Relating to: certain kinds of election fraud, defects on absentee ballot certificates, returning absentee ballots to the office of the municipal clerk, appointment of election officials, allowing an employee of a residential care facility or qualified retirement home to serve as a personal care voting assistant during a public health emergency or an incident of infectious disease, and providing a penalty. (FE)",0
