bill_number,session_year,session_type,action_date,action,order
HB87,2024,RS,2024-03-22,received in House,21
HB87,2024,RS,2024-03-22,to Rules (H),22
HB87,2024,RS,2024-03-25,posted for passage for concurrence in Senate Committee Substitute (1),23
HB87,2024,RS,2024-03-27,House concurred in Senate Committee Substitute (1),24
HB87,2024,RS,2024-03-27,passed 90-1,25
HB87,2024,RS,2024-03-27,"enrolled, signed by Speaker of the House",26
HB87,2024,RS,2024-03-28,"enrolled, signed by President of the Senate",27
HB87,2024,RS,2024-03-28,delivered to Governor,28
HB87,2024,RS,2024-04-04,signed by Governor (Acts Ch.43),29
HB88,2024,RS,2024-01-02,introduced in House,1
HB88,2024,RS,2024-01-02,to Committee on Committees (H),2
HB88,2024,RS,2024-01-09,to Banking & Insurance (H),3
HB88,2024,RS,2024-01-10,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",4
HB88,2024,RS,2024-01-11,"2nd reading, to Rules",5
HB88,2024,RS,2024-01-12,"posted for passage in the Regular Orders of the Day for Tuesday, January 16, 2024",6
HB88,2024,RS,2024-01-16,floor amendment (1) filed to Committee Substitute,7
HB88,2024,RS,2024-01-17,"3rd reading, passed 93-0 with Committee Substitute (1) and  Floor Amendment (1)",8
HB88,2024,RS,2024-01-18,received in Senate,9
HB88,2024,RS,2024-01-18,to Committee on Committees (S),10
HB88,2024,RS,2024-01-22,to Banking & Insurance (S),11
HB88,2024,RS,2024-02-27,"reported favorably, 1st reading, to Calendar with Committee Amendment (1)",12
HB88,2024,RS,2024-02-28,"2nd reading, to Rules",13
HB88,2024,RS,2024-03-15,"posted for passage in the Regular Orders of the Day for Thursday, March 21, 2024",14
HB88,2024,RS,2024-03-21,passed over and retained in the Orders of the Day,15
HB88,2024,RS,2024-03-22,"3rd reading, passed 36-0 with Committee Amendment (1)",16
HB88,2024,RS,2024-03-25,received in House,17
HB88,2024,RS,2024-03-25,to Rules (H),18
HB88,2024,RS,2024-03-26,posted for passage for concurrence in Senate Committee Amendment (1),19
HB88,2024,RS,2024-03-27,House concurred in Senate Committee Amendment (1),20
HB88,2024,RS,2024-03-27,passed 96-0,21
HB88,2024,RS,2024-03-27,"enrolled, signed by Speaker of the House",22
HB88,2024,RS,2024-03-27,"enrolled, signed by President of the Senate",23
HB88,2024,RS,2024-03-27,delivered to Governor,24
HB88,2024,RS,2024-04-04,signed by Governor (Acts Ch. 76),25
HCR23,2024,RS,2024-01-02,introduced in House,1
HCR23,2024,RS,2024-01-02,to Committee on Committees (H),2
HJR24,2024,RS,2024-01-02,introduced in House,1
HJR24,2024,RS,2024-01-02,to Committee on Committees (H),2
HJR25,2024,RS,2024-01-02,introduced in House,1
HJR25,2024,RS,2024-01-02,to Committee on Committees (H),2
HJR26,2024,RS,2024-01-02,introduced in House,1
HJR26,2024,RS,2024-01-02,to Committee on Committees (H),2
HR1,2024,RS,2024-01-02,introduced in House,1
HR1,2024,RS,2024-01-02,to Committee on Committees (H),2
HR1,2024,RS,2024-01-02,taken from Committee on Committees (H),3
HR1,2024,RS,2024-01-02,to House Floor,4
HR1,2024,RS,2024-01-02,adopted by voice vote,5
HR2,2024,RS,2024-01-02,introduced in House,1
HR2,2024,RS,2024-01-02,to Committee on Committees (H),2
HR2,2024,RS,2024-01-02,taken from Committee on Committees (H),3
HR2,2024,RS,2024-01-02,to House Floor,4
HR2,2024,RS,2024-01-02,adopted 72-23,5
HR3,2024,RS,2024-01-02,introduced in House,1
HR3,2024,RS,2024-01-02,to Committee on Committees (H),2
HR3,2024,RS,2024-01-02,taken from Committee on Committees (H),3
HR3,2024,RS,2024-01-02,to House Floor,4
HR3,2024,RS,2024-01-02,adopted by voice vote,5
HR4,2024,RS,2024-01-02,introduced in House,1
HR4,2024,RS,2024-01-02,to Committee on Committees (H),2
HR4,2024,RS,2024-01-02,taken from Committee on Committees (H),3
HR4,2024,RS,2024-01-02,to House Floor,4
HR4,2024,RS,2024-01-02,adopted by voice vote,5
HR5,2024,RS,2024-01-02,introduced in House,1
HR5,2024,RS,2024-01-02,to Committee on Committees (H),2
HR6,2024,RS,2024-01-02,introduced in House,1
HR6,2024,RS,2024-01-02,to Committee on Committees (H),2
HR7,2024,RS,2024-01-02,introduced in House,1
HR7,2024,RS,2024-01-02,to Committee on Committees (H),2
HR8,2024,RS,2024-01-02,introduced in House,1
HR8,2024,RS,2024-01-02,to Committee on Committees (H),2
HR9,2024,RS,2024-01-02,introduced in House,1
HR9,2024,RS,2024-01-02,to Committee on Committees (H),2
HR10,2024,RS,2024-01-02,introduced in House,1
HR10,2024,RS,2024-01-02,to Committee on Committees (H),2
HR11,2024,RS,2024-01-02,introduced in House,1
HR11,2024,RS,2024-01-02,to Committee on Committees (H),2
HR12,2024,RS,2024-01-02,introduced in House,1
HR12,2024,RS,2024-01-02,to Committee on Committees (H),2
HR13,2024,RS,2024-01-02,introduced in House,1
HR13,2024,RS,2024-01-02,to Committee on Committees (H),2
HR14,2024,RS,2024-01-02,introduced in House,1
HR14,2024,RS,2024-01-02,to Committee on Committees (H),2
HR15,2024,RS,2024-01-02,introduced in House,1
HR15,2024,RS,2024-01-02,to Committee on Committees (H),2
HR16,2024,RS,2024-01-02,introduced in House,1
HR16,2024,RS,2024-01-02,to Committee on Committees (H),2
HR17,2024,RS,2024-01-02,introduced in House,1
HR17,2024,RS,2024-01-02,to Committee on Committees (H),2
HR18,2024,RS,2024-01-02,introduced in House,1
HR18,2024,RS,2024-01-02,to Committee on Committees (H),2
HR19,2024,RS,2024-01-02,introduced in House,1
HR19,2024,RS,2024-01-02,to Committee on Committees (H),2
HR20,2024,RS,2024-01-02,introduced in House,1
HR20,2024,RS,2024-01-02,to Committee on Committees (H),2
SB5,2024,RS,2024-01-02,introduced in Senate,1
SB5,2024,RS,2024-01-02,to Committee on Committees (S),2
SB5,2024,RS,2024-01-03,to Natural Resources & Energy (S),3
SB5,2024,RS,2024-01-04,"reported favorably, 1st reading, to Calendar with Committee Substitute (1) and Committee Amendment (1-title)",4
SB5,2024,RS,2024-01-05,"2nd reading, to Rules",5
SB5,2024,RS,2024-01-05,"posted for passage in the Regular Orders of the Day for Tuesday, January 09, 2024",6
SB5,2024,RS,2024-01-09,"3rd reading, passed 36-0 with Committee Substitute (1) and  Committee Amendment (1-title)",7
SB5,2024,RS,2024-01-10,received in House,8
SB5,2024,RS,2024-01-10,to Committee on Committees (H),9
SB5,2024,RS,2024-02-15,to Tourism & Outdoor Recreation (H),10
SB5,2024,RS,2024-02-22,"reported favorably, 1st reading, to Calendar",11
SB5,2024,RS,2024-02-23,"2nd reading, to Rules",12
SB5,2024,RS,2024-02-23,"posted for passage in the Regular Orders of the Day for Monday, February 26, 2024",13
SB5,2024,RS,2024-02-26,"3rd reading, passed 92-0",14
SB5,2024,RS,2024-02-27,received in Senate,15
SB5,2024,RS,2024-02-27,"enrolled, signed by President of the Senate",16
SB5,2024,RS,2024-02-27,"enrolled, signed by Speaker of the House",17
SB5,2024,RS,2024-02-27,delivered to Governor,18
SB5,2024,RS,2024-02-29,signed by Governor  (Acts Ch. 2),19
SB6,2024,RS,2024-01-02,introduced in Senate,1
SB6,2024,RS,2024-01-02,to Committee on Committees (S),2
SB6,2024,RS,2024-01-03,to Education (S),3
SB6,2024,RS,2024-02-08,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",4
SB6,2024,RS,2024-02-09,"2nd reading, to Rules",5
SB6,2024,RS,2024-02-09,floor amendment (1) filed to Committee Substitute,6
SB6,2024,RS,2024-02-12,"posted for passage in the Regular Orders of the Day for Tuesday, February 13, 2024",7
SB6,2024,RS,2024-02-13,3rd reading,8
SB6,2024,RS,2024-02-13,Floor Amendment (1) defeated,9
SB6,2024,RS,2024-02-13,passed 26-7 with Committee Substitute (1),10
SB6,2024,RS,2024-02-14,received in House,11
SB6,2024,RS,2024-02-14,to Committee on Committees (H),12
SB6,2024,RS,2024-03-07,to Education (H),13
SB6,2024,RS,2024-03-12,taken from Education (H),14
SB6,2024,RS,2024-03-12,1st reading,15
SB6,2024,RS,2024-03-12,returned to Education (H),16
SB6,2024,RS,2024-03-13,taken from Education (H),17
SB6,2024,RS,2024-03-13,2nd reading,18
SB6,2024,RS,2024-03-13,returned to Education (H),19
SB6,2024,RS,2024-03-14,"reported favorably, to Rules with Committee Substitute (1)",20
SB6,2024,RS,2024-03-14,"floor amendments (1), (2), (3), (4), (5), (6), (7) and (8) filed to Committee Substitute",21
SB6,2024,RS,2024-03-14,taken from Rules,22
SB6,2024,RS,2024-03-14,placed in the Orders of the Day,23
SB6,2024,RS,2024-03-15,floor amendment (9) filed to Committee Substitute,24
SB6,2024,RS,2024-03-15,3rd reading,25
SB6,2024,RS,2024-03-15,floor amendments (1) (2) (3) (4) (5) (6) (7) and (8) defeated,26
SB6,2024,RS,2024-03-15,passed 68-18 with Committee Substitute (1),27
SB6,2024,RS,2024-03-15,received in Senate,28
SB6,2024,RS,2024-03-15,to Rules (S),29
SB6,2024,RS,2024-04-12,posted for passage for concurrence in House Committee Substitute (1),30
SB10,2024,RS,2024-01-02,introduced in Senate,1
SB10,2024,RS,2024-01-02,to Committee on Committees (S),2
SB10,2024,RS,2024-01-03,to State & Local Government (S),3
SB10,2024,RS,2024-01-10,"reported favorably, 1st reading, to Calendar",4
SB10,2024,RS,2024-01-11,"2nd reading, to Rules",5
SB10,2024,RS,2024-01-11,"posted for passage in the Regular Orders of the Day for Wednesday, January 17, 2024",6
SB10,2024,RS,2024-01-17,"3rd reading, passed 26-9",7
SB10,2024,RS,2024-01-18,received in House,8
SB10,2024,RS,2024-01-18,to Committee on Committees (H),9
SB11,2024,RS,2024-01-02,introduced in Senate,1
SB11,2024,RS,2024-01-02,to Committee on Committees (S),2
SB11,2024,RS,2024-01-05,to Education (S),3
SB11,2024,RS,2024-02-08,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",4
SB11,2024,RS,2024-02-09,"2nd reading, to Rules",5
SB11,2024,RS,2024-02-09,"posted for passage in the Regular Orders of the Day for Tuesday, February 13, 2024",6
SB11,2024,RS,2024-02-13,"3rd reading, passed 35-1 with Committee Substitute (1)",7
SB11,2024,RS,2024-02-14,received in House,8
SB11,2024,RS,2024-02-14,to Committee on Committees (H),9
SB11,2024,RS,2024-02-29,to Education (H),10
SB11,2024,RS,2024-03-12,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",11
SB11,2024,RS,2024-03-13,"2nd reading, to Rules",12
SB11,2024,RS,2024-03-21,"posted for passage in the Regular Orders of the Day for Friday, March 22, 2024",13
SB11,2024,RS,2024-03-25,"3rd reading, passed 85-8 with Committee Substitute (1)",14
SB11,2024,RS,2024-03-26,received in Senate,15
SB11,2024,RS,2024-03-26,to Rules (S),16
SB11,2024,RS,2024-03-27,posted for passage for concurrence in House Committee Substitute (1),17
SB11,2024,RS,2024-03-27,Senate concurred in House Committee Substitute (1),18
SB11,2024,RS,2024-03-27,passed 33-1 with Committee Substitute (1),19
SB11,2024,RS,2024-03-27,"enrolled, signed by President of the Senate",20
SB11,2024,RS,2024-03-28,"enrolled, signed by Speaker of the House",21
SB11,2024,RS,2024-03-28,delivered to Governor,22
SB11,2024,RS,2024-04-04,signed by Governor (Acts Ch. 51),23
SB12,2024,RS,2024-01-02,introduced in Senate,1
SB12,2024,RS,2024-01-02,to Committee on Committees (S),2
SB12,2024,RS,2024-01-03,to Appropriations & Revenue (S),3
SB14,2024,RS,2024-01-02,introduced in Senate,1
SB14,2024,RS,2024-01-02,to Committee on Committees (S),2
SB14,2024,RS,2024-01-03,to Licensing & Occupations (S),3
SB14,2024,RS,2024-02-06,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",4
SB14,2024,RS,2024-02-07,"2nd reading, to Rules",5
SB14,2024,RS,2024-02-15,"posted for passage in the Regular Orders of the Day for Friday, February 23, 2024",6
SB14,2024,RS,2024-02-22,floor amendment (1) filed to Committee Substitute,7
SB14,2024,RS,2024-02-23,"3rd reading, passed 37-0 with Committee Substitute (1) and  Floor Amendment (1)",8
SB14,2024,RS,2024-02-26,received in House,9
SB14,2024,RS,2024-02-26,to Committee on Committees (H),10
SB14,2024,RS,2024-03-01,"to Licensing, Occupations, & Administrative Regulations (H)",11
SB14,2024,RS,2024-03-06,"reported favorably, 1st reading, to Calendar",12
SB14,2024,RS,2024-03-07,"2nd reading, to Rules",13
SB14,2024,RS,2024-03-21,"posted for passage in the Regular Orders of the Day for Friday, March 22, 2024",14
SB14,2024,RS,2024-03-25,"3rd reading, passed 92-0",15
SB14,2024,RS,2024-03-26,received in Senate,16
SB14,2024,RS,2024-03-26,to Enrollment (S),17
SB14,2024,RS,2024-03-26,"enrolled, signed by President of the Senate",18
SB14,2024,RS,2024-03-26,"enrolled, signed by Speaker of the House",19
SB14,2024,RS,2024-03-26,delivered to Governor,20
SB14,2024,RS,2024-03-29,signed by Governor (Acts Ch.25),21
SB15,2024,RS,2024-01-02,introduced in Senate,1
SB15,2024,RS,2024-01-02,to Committee on Committees (S),2
SB15,2024,RS,2024-01-03,"to Economic Development, Tourism, & Labor (S)",3
SB16,2024,RS,2024-01-02,introduced in Senate,1
SB16,2024,RS,2024-01-02,to Committee on Committees (S),2
SB16,2024,RS,2024-01-03,to Agriculture (S),3
SB16,2024,RS,2024-02-13,"reported favorably, 1st reading, to Calendar with Committee Substitute (1) and Committee Amendment (1-title)",4
SB16,2024,RS,2024-02-14,"2nd reading, to Rules",5
SB16,2024,RS,2024-02-14,"posted for passage in the Regular Orders of the Day for Thursday, February 15, 2024",6
SB16,2024,RS,2024-02-15,"3rd reading, passed 30-6 with Committee Substitute (1) and  Committee Amendment (1-title)",7
SB16,2024,RS,2024-02-16,received in House,8
SB16,2024,RS,2024-02-16,to Committee on Committees (H),9
SB16,2024,RS,2024-02-27,to Agriculture (H),10
SB16,2024,RS,2024-03-06,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",11
SB16,2024,RS,2024-03-06,floor amendment (1) filed to Committee Substitute,12
SB16,2024,RS,2024-03-07,"2nd reading, to Rules",13
SB16,2024,RS,2024-03-07,floor amendment (2) filed to Committee Substitute,14
SB16,2024,RS,2024-03-21,"posted for passage in the Regular Orders of the Day for Friday, March 22, 2024",15
SB16,2024,RS,2024-03-26,3rd reading,16
SB16,2024,RS,2024-03-26,Floor Amendments (1) and (2) defeated,17
SB16,2024,RS,2024-03-26,passed 72-25 with Committee Substitute (1),18
SB16,2024,RS,2024-03-26,received in Senate,19
SB16,2024,RS,2024-03-26,to Rules (S),20
SB16,2024,RS,2024-03-27,posted for passage for concurrence in House Committee Substitute (1),21
SB16,2024,RS,2024-03-27,Senate concurred in House Committee Substitute (1),22
SB16,2024,RS,2024-03-27,passed 30-6 with Committee Substitute (1),23
SB16,2024,RS,2024-03-27,"enrolled, signed by President of the Senate",24
SB16,2024,RS,2024-03-28,"enrolled, signed by Speaker of the House",25
SB16,2024,RS,2024-03-28,delivered to Governor,26
SB16,2024,RS,2024-04-09,Vetoed,27
SB16,2024,RS,2024-04-12,received in Senate,28
SB16,2024,RS,2024-04-12,to Rules (S),29
SB16,2024,RS,2024-04-12,posted for passage for consideration of Governor's veto,30
SB16,2024,RS,2024-04-12,veto overridden,31
SB16,2024,RS,2024-04-12,passed 32-6,32
SB16,2024,RS,2024-04-12,received in House,33
SB16,2024,RS,2024-04-12,to Rules (H),34
SB16,2024,RS,2024-04-12,taken from Rules,35
SB16,2024,RS,2024-04-12,posted for consideration of Governor's veto,36
SB16,2024,RS,2024-04-12,veto overridden,37
SB16,2024,RS,2024-04-12,passed 71-26,38
SB16,2024,RS,2024-04-12,received in Senate,39
SB16,2024,RS,2024-04-12,"enrolled, signed by President of the Senate",40
SB16,2024,RS,2024-04-12,"enrolled, signed by Speaker of the House",41
SB16,2024,RS,2024-04-12,delivered to Secretary of State (Acts Ch. 167),42
SB17,2024,RS,2024-01-02,introduced in Senate,1
SB17,2024,RS,2024-01-02,to Committee on Committees (S),2
SB17,2024,RS,2024-01-03,to State & Local Government (S),3
SB17,2024,RS,2024-01-10,"reported favorably, 1st reading, to Calendar",4
SB17,2024,RS,2024-01-11,"2nd reading, to Rules",5
SB17,2024,RS,2024-01-11,"posted for passage in the Regular Orders of the Day for Tuesday, January 16, 2024",6
SB17,2024,RS,2024-01-16,"3rd reading, passed 33-0",7
SB17,2024,RS,2024-01-17,received in House,8
SB17,2024,RS,2024-01-17,to Committee on Committees (H),9
SB17,2024,RS,2024-03-06,to State Government (H),10
SB17,2024,RS,2024-03-07,"reported favorably, 1st reading, to Calendar",11
SB17,2024,RS,2024-03-08,"2nd reading, to Rules",12
SB17,2024,RS,2024-03-22,"posted for passage in the Regular Orders of the Day for Monday, March 25, 2024",13
SB17,2024,RS,2024-03-25,"3rd reading, passed 92-0",14
SB17,2024,RS,2024-03-26,received in Senate,15
SB17,2024,RS,2024-03-26,to Enrollment (S),16
SB17,2024,RS,2024-03-26,"enrolled, signed by President of the Senate",17
SB17,2024,RS,2024-03-26,"enrolled, signed by Speaker of the House",18
SB17,2024,RS,2024-03-26,delivered to Governor,19
SB17,2024,RS,2024-04-05,signed by Governor (Acts Ch. 83),20
SB18,2024,RS,2024-01-02,introduced in Senate,1
SB18,2024,RS,2024-01-02,to Committee on Committees (S),2
SB18,2024,RS,2024-01-03,to Education (S),3
SB18,2024,RS,2024-02-01,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",4
SB18,2024,RS,2024-02-02,"2nd reading, to Rules",5
SB18,2024,RS,2024-02-02,"posted for passage in the Regular Orders of the Day for Monday, February 05, 2024",6
SB18,2024,RS,2024-02-05,passed over and retained in the Orders of the Day,7
SB18,2024,RS,2024-02-06,"3rd reading, passed 38-0 with Committee Substitute (1)",8
SB18,2024,RS,2024-02-07,received in House,9
SB18,2024,RS,2024-02-07,to Committee on Committees (H),10
SB18,2024,RS,2024-02-29,to Education (H),11
SB18,2024,RS,2024-03-05,"reported favorably, 1st reading, to Calendar",12
SB18,2024,RS,2024-03-06,"2nd reading, to Rules",13
SB18,2024,RS,2024-03-22,"posted for passage in the Regular Orders of the Day for Monday, March 25, 2024",14
