bill_number,session_year,session_type,action_date,action,order
HB132,2023,RS,2023-02-23,to Appropriations & Revenue (H),3
HB133,2023,RS,2023-01-06,introduced in House,1
HB133,2023,RS,2023-01-06,to Committee on Committees (H),2
HB133,2023,RS,2023-02-09,to Education (H),3
HB133,2023,RS,2023-02-14,"reported favorably, 1st reading, to Calendar",4
HB133,2023,RS,2023-02-15,"2nd reading, to Rules",5
HB133,2023,RS,2023-02-22,recommitted to Appropriations & Revenue (H),6
HB134,2023,RS,2023-01-06,introduced in House,1
HB134,2023,RS,2023-01-06,to Committee on Committees (H),2
HB134,2023,RS,2023-02-17,to Health Services (H),3
HB134,2023,RS,2023-02-23,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",4
HB134,2023,RS,2023-02-24,"2nd reading, to Rules",5
HB134,2023,RS,2023-02-24,recommitted to Banking & Insurance (H),6
HB135,2023,RS,2023-01-06,introduced in House,1
HB135,2023,RS,2023-01-06,to Committee on Committees (H),2
HB135,2023,RS,2023-02-23,to Transportation (H),3
HB135,2023,RS,2023-02-28,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",4
HB135,2023,RS,2023-03-01,"2nd reading, to Rules",5
HB135,2023,RS,2023-03-03,"posted for passage in the Regular Orders of the Day for Tuesday, March 07, 2023",6
HB135,2023,RS,2023-03-08,floor amendment (1) filed to Committee Substitute,7
HB135,2023,RS,2023-03-09,floor amendment (2) filed to Committee Substitute,8
HB135,2023,RS,2023-03-09,"3rd reading, passed 62-36 with Committee Substitute (1) and  Floor Amendment (2)",9
HB135,2023,RS,2023-03-10,received in Senate,10
HB135,2023,RS,2023-03-10,to Committee on Committees (S),11
HB135,2023,RS,2023-03-13,to Transportation (S),12
HB135,2023,RS,2023-03-14,taken from Transportation (S),13
HB135,2023,RS,2023-03-14,1st reading,14
HB135,2023,RS,2023-03-14,returned to Transportation (S),15
HB135,2023,RS,2023-03-29,reassigned to Appropriations & Revenue (S),16
HB135,2023,RS,2023-03-29,taken from Appropriations & Revenue (S),17
HB135,2023,RS,2023-03-29,2nd reading,18
HB135,2023,RS,2023-03-29,returned to Appropriations & Revenue (S),19
HB135,2023,RS,2023-03-29,floor amendments (1) and (2) filed,20
HB135,2023,RS,2023-03-30,"reported favorably, to Rules",21
HB135,2023,RS,2023-03-30,"posted for passage in the Regular Orders of the Day for Thursday, March 30, 2023",22
HB135,2023,RS,2023-03-30,3rd reading,23
HB135,2023,RS,2023-03-30,Floor Amendment (1) withdrawn,24
HB135,2023,RS,2023-03-30,passed 21-16 with Floor Amendment (2),25
HB135,2023,RS,2023-03-30,received in House,26
HB135,2023,RS,2023-03-30,to Rules (H),27
HB135,2023,RS,2023-03-30,posted for passage for concurrence in Senate Floor Amendment (2),28
HB135,2023,RS,2023-03-30,House concurred in Senate Floor Amendment (2),29
HB135,2023,RS,2023-03-30,passed 59-40,30
HB135,2023,RS,2023-03-30,"enrolled, signed by Speaker of the House",31
HB135,2023,RS,2023-03-30,"enrolled, signed by President of the Senate",32
HB135,2023,RS,2023-03-30,delivered to Governor,33
HB135,2023,RS,2023-04-10,Vetoed,34
HB136,2023,RS,2023-01-06,introduced in House,1
HB136,2023,RS,2023-01-06,to Committee on Committees (H),2
HB137,2023,RS,2023-01-06,introduced in House,1
HB137,2023,RS,2023-01-06,to Committee on Committees (H),2
HB138,2023,RS,2023-01-06,introduced in House,1
HB138,2023,RS,2023-01-06,to Committee on Committees (H),2
HB139,2023,RS,2023-01-06,introduced in House,1
HB139,2023,RS,2023-01-06,to Committee on Committees (H),2
HB139,2023,RS,2023-02-21,to State Government (H),3
HB140,2023,RS,2023-01-06,introduced in House,1
HB140,2023,RS,2023-01-06,to Committee on Committees (H),2
HB141,2023,RS,2023-01-06,introduced in House,1
HB141,2023,RS,2023-01-06,to Committee on Committees (H),2
SB18,2023,RS,2023-01-06,introduced in Senate,1
SB18,2023,RS,2023-01-06,to Committee on Committees (S),2
SB18,2023,RS,2023-02-14,to State & Local Government (S),3
SB19,2023,RS,2023-01-06,introduced in Senate,1
SB19,2023,RS,2023-01-06,to Committee on Committees (S),2
SB19,2023,RS,2023-02-07,to State & Local Government (S),3
SB48,2023,RS,2023-01-06,introduced in Senate,1
SB48,2023,RS,2023-01-06,to Committee on Committees (S),2
SB48,2023,RS,2023-02-07,to Families & Children (S),3
SB48,2023,RS,2023-02-14,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",4
SB48,2023,RS,2023-02-15,"2nd reading, to Rules",5
SB48,2023,RS,2023-02-15,"posted for passage in the Regular Orders of the Day for Thursday, February 16, 2023",6
SB48,2023,RS,2023-02-16,passed over and retained in the Orders of the Day,7
SB48,2023,RS,2023-02-16,floor amendment (1) filed to Committee Substitute,8
SB48,2023,RS,2023-02-17,passed over and retained in the Orders of the Day,9
SB48,2023,RS,2023-02-21,passed over and retained in the Orders of the Day,10
SB48,2023,RS,2023-02-22,"3rd reading, passed 35-0 with  Committee Substitute (1) and  Floor Amendment (1)",11
SB48,2023,RS,2023-02-23,received in House,12
SB48,2023,RS,2023-02-23,to Committee on Committees (H),13
SB48,2023,RS,2023-03-03,to Families & Children (H),14
SB48,2023,RS,2023-03-09,"reported favorably, 1st reading, to Calendar with Committee Substitute (1) and Committee Amendment (1-title)",15
SB48,2023,RS,2023-03-10,"2nd reading, to Rules",16
SB48,2023,RS,2023-03-10,"posted for passage in the Regular Orders of the Day for Monday, March 13, 2023",17
SB48,2023,RS,2023-03-13,floor amendment (1) filed to Committee Substitute,18
SB48,2023,RS,2023-03-14,"3rd reading, passed 80-20 with Committee Substitute (1),  Floor Amendment (1) and Committee Amendment (1-title)",19
SB48,2023,RS,2023-03-15,received in Senate,20
SB48,2023,RS,2023-03-15,to Rules (S),21
SB48,2023,RS,2023-03-15,"posted for passage for concurrence in Committee Substitute (1), House Floor Amendment (1),  and Committee Amendment (1-title)",22
SB48,2023,RS,2023-03-15,"Senate concurred in House Committee Substitute (1),  Floor Amendment (1), and Committee Amendment (1-title)",23
SB48,2023,RS,2023-03-15,passed 30-6,24
SB48,2023,RS,2023-03-16,"enrolled, signed by President of the Senate",25
SB48,2023,RS,2023-03-16,"enrolled, signed by Speaker of the House",26
SB48,2023,RS,2023-03-16,delivered to Governor,27
SB48,2023,RS,2023-03-27,filed without Governor's signature with the Secretary of State,28
SB48,2023,RS,2023-03-29,became law without Governor's Signature   (Acts Ch. 124),29
SB49,2023,RS,2023-01-06,introduced in Senate,1
SB49,2023,RS,2023-01-06,to Committee on Committees (S),2
SB49,2023,RS,2023-02-07,to Education (S),3
SB49,2023,RS,2023-02-09,"reported favorably, 1st reading, to Calendar",4
SB49,2023,RS,2023-02-10,"2nd reading, to Rules",5
SB49,2023,RS,2023-02-10,"posted for passage in the Regular Orders of the Day for Tuesday, February 14, 2023",6
SB49,2023,RS,2023-02-14,"3rd reading, passed 35-0",7
SB49,2023,RS,2023-02-15,received in House,8
SB49,2023,RS,2023-02-15,to Committee on Committees (H),9
SB49,2023,RS,2023-03-02,to Education (H),10
SB49,2023,RS,2023-03-07,"reported favorably, 1st reading, to Calendar with Committee Substitute (1) and Committee Amendment (1-title)",11
SB49,2023,RS,2023-03-08,"2nd reading, to Rules",12
SB49,2023,RS,2023-03-08,"posted for passage in the Regular Orders of the Day for Thursday, March 09, 2023",13
SB49,2023,RS,2023-03-10,"3rd reading, passed 92-0 with Committee Substitute (1) and  Committee Amendment (1-title)",14
SB49,2023,RS,2023-03-13,received in Senate,15
SB49,2023,RS,2023-03-13,to Rules (S),16
SB49,2023,RS,2023-03-14,posted for passage for concurrence in House Committee Substitute (1) and Committee Amendment (1-title),17
SB49,2023,RS,2023-03-15,Senate concurred in House Committee Substitute (1) and  Committee Amendment (1-title),18
SB49,2023,RS,2023-03-15,passed 33 -0,19
SB49,2023,RS,2023-03-16,"enrolled, signed by President of the Senate",20
SB49,2023,RS,2023-03-16,"enrolled, signed by Speaker of the House",21
SB49,2023,RS,2023-03-16,delivered to Governor,22
SB49,2023,RS,2023-03-22,signed by Governor (Acts Ch. 54),23
SB51,2023,RS,2023-01-06,introduced in Senate,1
SB51,2023,RS,2023-01-06,to Committee on Committees (S),2
SB51,2023,RS,2023-03-01,to Appropriations & Revenue (S),3
SB52,2023,RS,2023-01-06,introduced in Senate,1
SB52,2023,RS,2023-01-06,to Committee on Committees (S),2
SB52,2023,RS,2023-02-07,to State & Local Government (S),3
SB52,2023,RS,2023-02-15,"reported favorably, 1st reading, to Calendar",4
SB52,2023,RS,2023-02-16,"2nd reading, to Rules",5
SB52,2023,RS,2023-02-17,"posted for passage in the Regular Orders of the Day for Tuesday, February 21, 2023",6
SB52,2023,RS,2023-02-21,"3rd reading, passed 34-0",7
SB52,2023,RS,2023-02-22,received in House,8
SB52,2023,RS,2023-02-22,to Committee on Committees (H),9
SB52,2023,RS,2023-03-09,to Local Government (H),10
SB52,2023,RS,2023-03-10,taken from Local Government (H),11
SB52,2023,RS,2023-03-10,1st reading,12
SB52,2023,RS,2023-03-10,returned to Local Government (H),13
SB52,2023,RS,2023-03-13,taken from Local Government (H),14
SB52,2023,RS,2023-03-13,2nd reading,15
SB52,2023,RS,2023-03-13,returned to Local Government (H),16
SB52,2023,RS,2023-03-15,"reported favorably, to Rules",17
SB52,2023,RS,2023-03-16,taken from Rules,18
SB52,2023,RS,2023-03-16,placed in the Orders of the Day,19
SB52,2023,RS,2023-03-30,"3rd reading, passed 97-0",20
SB52,2023,RS,2023-03-30,received in Senate,21
SB52,2023,RS,2023-03-30,"enrolled, signed by President of the Senate",22
SB52,2023,RS,2023-03-30,"enrolled, signed by Speaker of the House",23
SB52,2023,RS,2023-03-30,delivered to Governor,24
SB52,2023,RS,2023-04-11,signed by Governor (Acts Ch. 189),25
SB53,2023,RS,2023-01-06,introduced in Senate,1
SB53,2023,RS,2023-01-06,to Committee on Committees (S),2
SB53,2023,RS,2023-02-07,"to Veterans, Military Affairs, & Public Protection (S)",3
SB54,2023,RS,2023-01-06,introduced in Senate,1
SB54,2023,RS,2023-01-06,to Committee on Committees (S),2
SB54,2023,RS,2023-02-07,to Education (S),3
SB54,2023,RS,2023-02-22,taken from Education (S),4
SB54,2023,RS,2023-02-22,1st reading,5
SB54,2023,RS,2023-02-22,returned to Education (S),6
SB54,2023,RS,2023-02-23,"reported favorably, 2nd reading, to Rules",7
SB54,2023,RS,2023-02-23,"posted for passage in the Regular Orders of the Day for Friday, February 24, 2023",8
SB54,2023,RS,2023-02-24,"3rd reading, passed 33-0",9
SB54,2023,RS,2023-02-28,received in House,10
SB54,2023,RS,2023-02-28,to Committee on Committees (H),11
SB54,2023,RS,2023-03-02,to Education (H),12
SB54,2023,RS,2023-03-07,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",13
SB54,2023,RS,2023-03-08,"2nd reading, to Rules",14
SB54,2023,RS,2023-03-08,"posted for passage in the Regular Orders of the Day for Thursday, March 09, 2023",15
SB54,2023,RS,2023-03-10,"3rd reading, passed 93-0 with Committee Substitute (1)",16
SB54,2023,RS,2023-03-13,received in Senate,17
SB54,2023,RS,2023-03-13,to Rules (S),18
SB54,2023,RS,2023-03-14,posted for passage for concurrence in House Committee Substitute (1),19
SB54,2023,RS,2023-03-15,Senate concurred in House Committee Substitute (1),20
SB54,2023,RS,2023-03-15,passed 32 -0 ),21
SB54,2023,RS,2023-03-16,"enrolled, signed by President of the Senate",22
SB54,2023,RS,2023-03-16,"enrolled, signed by Speaker of the House",23
SB54,2023,RS,2023-03-16,delivered to Governor,24
SB54,2023,RS,2023-03-22,signed by Governor (Acts Ch. 67),25
SB55,2023,RS,2023-01-06,introduced in Senate,1
SB55,2023,RS,2023-01-06,to Committee on Committees (S),2
SB55,2023,RS,2023-02-14,to Appropriations & Revenue (S),3
SB56,2023,RS,2023-01-06,introduced in Senate,1
SB56,2023,RS,2023-01-06,to Committee on Committees (S),2
SB56,2023,RS,2023-02-07,to Agriculture (S),3
SB57,2023,RS,2023-01-06,introduced in Senate,1
SB57,2023,RS,2023-01-06,to Committee on Committees (S),2
SB57,2023,RS,2023-02-07,to Licensing & Occupations (S),3
SB57,2023,RS,2023-02-28,"reported favorably, 1st reading, to Consent Calendar with Committee Substitute (1)",4
SB57,2023,RS,2023-03-01,"2nd reading, to Rules",5
SB57,2023,RS,2023-03-01,"posted for passage in the Consent Orders of the Day for Friday, March 03, 2023",6
SB57,2023,RS,2023-03-03,"3rd reading, passed 33 -1 with Committee Substitute (1)",7
SB57,2023,RS,2023-03-03,received in House,8
SB57,2023,RS,2023-03-03,to Committee on Committees (H),9
SB57,2023,RS,2023-03-07,"to Licensing, Occupations, & Administrative Regulations (H)",10
SB57,2023,RS,2023-03-08,"reported favorably, 1st reading, to Calendar",11
SB57,2023,RS,2023-03-09,"2nd reading, to Rules",12
SB57,2023,RS,2023-03-13,"posted for passage in the Regular Orders of the Day for Tuesday, March 14, 2023",13
SB57,2023,RS,2023-03-14,"3rd reading, passed 100-0",14
SB57,2023,RS,2023-03-15,received in Senate,15
SB57,2023,RS,2023-03-15,"enrolled, signed by President of the Senate",16
SB57,2023,RS,2023-03-15,"enrolled, signed by Speaker of the House",17
SB57,2023,RS,2023-03-15,delivered to Governor,18
SB57,2023,RS,2023-03-22,signed by Governor (Acts Ch. 64),19
SB58,2023,RS,2023-01-06,introduced in Senate,1
SB58,2023,RS,2023-01-06,to Committee on Committees (S),2
SB58,2023,RS,2023-02-07,to Licensing & Occupations (S),3
SB58,2023,RS,2023-02-28,"reported favorably, 1st reading, to Consent Calendar with Committee Substitute (1)",4
SB58,2023,RS,2023-03-01,"2nd reading, to Rules",5
SB58,2023,RS,2023-03-01,"posted for passage in the Consent Orders of the Day for Friday, March 03, 2023",6
SB58,2023,RS,2023-03-03,"3rd reading, passed 34 -0 with Committee Substitute (1)",7
SB58,2023,RS,2023-03-03,received in House,8
SB58,2023,RS,2023-03-03,to Committee on Committees (H),9
SB58,2023,RS,2023-03-07,"to Licensing, Occupations, & Administrative Regulations (H)",10
SB58,2023,RS,2023-03-08,"reported favorably, 1st reading, to Calendar",11
SB58,2023,RS,2023-03-08,floor amendment (1) filed,12
SB58,2023,RS,2023-03-09,"2nd reading, to Rules",13
SB58,2023,RS,2023-03-10,"posted for passage in the Regular Orders of the Day for Monday, March 13, 2023",14
SB58,2023,RS,2023-03-14,"3rd reading, passed 98-0 with Floor Amendment (1)",15
SB58,2023,RS,2023-03-15,received in Senate,16
SB58,2023,RS,2023-03-15,to Rules (S),17
SB58,2023,RS,2023-03-15,posted for passage for concurrence in House Floor Amendment (1),18
SB58,2023,RS,2023-03-15,Senate concurred in House Floor Amendment (1),19
SB58,2023,RS,2023-03-15,passed 36 -0,20
SB58,2023,RS,2023-03-16,"enrolled, signed by President of the Senate",21
SB58,2023,RS,2023-03-16,"enrolled, signed by Speaker of the House",22
SB58,2023,RS,2023-03-16,delivered to Governor,23
SB58,2023,RS,2023-03-22,signed by Governor (Acts Ch. 53),24
SB59,2023,RS,2023-01-06,introduced in Senate,1
SB59,2023,RS,2023-01-06,to Committee on Committees (S),2
SB59,2023,RS,2023-02-07,to Health Services (S),3
SR35,2023,RS,2023-01-06,introduced in Senate,1
SR35,2023,RS,2023-01-06,to Committee on Committees (S),2
SR35,2023,RS,2023-02-07,to Senate Floor,3
SR35,2023,RS,2023-02-15,adopted by voice vote,4
SR36,2023,RS,2023-01-06,introduced in Senate,1
SR36,2023,RS,2023-01-06,to Committee on Committees (S),2
SR36,2023,RS,2023-02-07,to Senate Floor,3
SR36,2023,RS,2023-02-15,adopted by voice vote,4
SR37,2023,RS,2023-01-06,introduced in Senate,1
SR37,2023,RS,2023-01-06,to Committee on Committees (S),2
SR37,2023,RS,2023-02-07,to Senate Floor,3
SR37,2023,RS,2023-03-30,adopted,4
SR38,2023,RS,2023-01-06,introduced in Senate,1
SR38,2023,RS,2023-01-06,to Committee on Committees (S),2
SR38,2023,RS,2023-01-06,adopted by voice vote,3
SR39,2023,RS,2023-01-06,introduced in Senate,1
SR39,2023,RS,2023-01-06,to Committee on Committees (S),2
SR39,2023,RS,2023-01-06,adopted by voice vote,3
HB100,2023,RS,2023-01-05,introduced in House,1
HB100,2023,RS,2023-01-05,to Committee on Committees (H),2
HB101,2023,RS,2023-01-05,introduced in House,1
HB101,2023,RS,2023-01-05,to Committee on Committees (H),2
HB101,2023,RS,2023-02-17,to Health Services (H),3
HB101,2023,RS,2023-03-02,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",4
HB101,2023,RS,2023-03-03,"2nd reading, to Rules",5
HB101,2023,RS,2023-03-03,"posted for passage in the Regular Orders of the Day for Tuesday, March 07, 2023",6
HB101,2023,RS,2023-03-07,"3rd reading, passed 79-17 with Committee Substitute (1)",7
HB101,2023,RS,2023-03-08,received in Senate,8
HB101,2023,RS,2023-03-08,to Committee on Committees (S),9
HB101,2023,RS,2023-03-16,taken from Committee on Committees (S),10
HB101,2023,RS,2023-03-16,1st reading,11
HB101,2023,RS,2023-03-16,returned to Committee on Committees (S),12
HB101,2023,RS,2023-03-16,to Families & Children (S),13
HB102,2023,RS,2023-01-05,introduced in House,1
HB102,2023,RS,2023-01-05,to Committee on Committees (H),2
HB102,2023,RS,2023-02-17,to Banking & Insurance (H),3
HB103,2023,RS,2023-01-05,introduced in House,1
HB103,2023,RS,2023-01-05,to Committee on Committees (H),2
HB103,2023,RS,2023-02-23,to Judiciary (H),3
HB103,2023,RS,2023-03-01,"reported favorably, 1st reading, to Calendar with Committee Substitute (1)",4
HB103,2023,RS,2023-03-02,"2nd reading, to Rules",5
HB103,2023,RS,2023-03-02,"posted for passage in the Regular Orders of the Day for Friday, March 03, 2023",6
HB103,2023,RS,2023-03-03,taken from the Orders of the Day,7
HB103,2023,RS,2023-03-03,recommitted to Rules (H),8
HB103,2023,RS,2023-03-03,"posted for passage in the Consent Orders of the Day for Tuesday, March 07, 2023",9
HB103,2023,RS,2023-03-07,"3rd reading, passed 92-6 with Committee Substitute (1)",10
HB103,2023,RS,2023-03-08,received in Senate,11
HB103,2023,RS,2023-03-08,to Committee on Committees (S),12
HB103,2023,RS,2023-03-15,taken from Committee on Committees (S),13
HB103,2023,RS,2023-03-15,1st reading,14
HB103,2023,RS,2023-03-15,returned to Committee on Committees (S),15
HB103,2023,RS,2023-03-16,taken from Committee on Committees (S),16
HB103,2023,RS,2023-03-16,2nd reading,17
HB103,2023,RS,2023-03-16,returned to Committee on Committees (S),18
HB104,2023,RS,2023-01-05,introduced in House,1
HB104,2023,RS,2023-01-05,to Committee on Committees (H),2
HB105,2023,RS,2023-01-05,introduced in House,1
HB105,2023,RS,2023-01-05,to Committee on Committees (H),2
HB106,2023,RS,2023-01-05,introduced in House,1
HB106,2023,RS,2023-01-05,to Committee on Committees (H),2
HB106,2023,RS,2023-02-15,floor amendment (1) filed,3
HB106,2023,RS,2023-02-23,to Appropriations & Revenue (H),4
HB107,2023,RS,2023-01-05,introduced in House,1
HB107,2023,RS,2023-01-05,to Committee on Committees (H),2
HB107,2023,RS,2023-02-23,to Appropriations & Revenue (H),3
HB109,2023,RS,2023-01-05,introduced in House,1
HB109,2023,RS,2023-01-05,to Committee on Committees (H),2
HB110,2023,RS,2023-01-05,introduced in House,1
HB110,2023,RS,2023-01-05,to Committee on Committees (H),2
