bill_id,term,session,title,keywords,summary,commem
SB1654,2023_2024,RS2,schools; finance; instruction; accountability; revisions,9/11 EDUCATION DAY; ACCOUNTABILITY; ADDITIONAL MONIES; ADE (SEE ALSO: DEPARTMENT OF EDUCATION); ANNUAL ACHIEVEMENT PROFILES; ANNUAL FINANCIAL REPORT; ANNUAL REPORT; APPROPRIATING MONIES; AUDITOR GENERAL (H); CAREER TECHNICAL EDUCATION (CTE) (H); CAREER TECHNICAL EDUCATION DISTRICT (CTED); CHARTER SCHOOL; CONSOLIDATION OF DISTRICTS; CTE (SEE ALSO: CAREER TECHNICAL EDUCATION) (H); CTED (SEE ALSO: CAREER TECHNICAL EDUCATION DISTRICT); DEFINITIONS; DEPARTMENT OF EDUCATION (ADE); DIVISION OF SCHOOL FACILITIES; EDUCATION - TITLE 15; ELECTIONS AND ELECTORS - TITLE 16; ELECTIONS ON SCHOOL PROPERTY; FAILING; FINANCE; FORMAT; IMPLEMENTATION; IMPROVEMENT PLANS; INSTRUCTION; K-3 READING PROGRAM; LITIGATION RECOVERY FUND; MAINTENANCE AND OPERATION BUDGET; PERFORMANCE CLASSIFICATION; PUBLIC SCHOOLS; RECEIPT OF MONIES; RETROACTIVITY; REVISIONS; SANDRA DAY O'CONNOR CIVICS CELEBRATION DAY; SBE (SEE ALSO: STATE BOARD OF EDUCATION); SCHOOLS; STATE BOARD OF EDUCATION (SBE); STATE GOVERNMENT - TITLE 41; SUICIDE PREVENTION TRAINING; SUPERINTENDENT OF PUBLIC INSTRUCTION (H); TAX CREDIT; TAXATION OF INCOME - TITLE 43; TRANSFER OF MONIES; USE OF MONIES,schools; finance; instruction; accountability; revisions,0
SB1655,2023_2024,RS2,health care institutions; regulation,ADULT FOSTER CARE; APPLICATION FOR LICENSE; BEHAVIORAL HEALTH ENTITIES; BEHAVIORAL HEALTH RESIDENTIAL FACILITIES; CERTIFICATES OF GOOD STANDING; CIVIL PENALTIES; CIVIL PENALTY; CLASS 6 FELONY; COMPLAINTS; CONDUCTING BUSINESS; CORPORATE NAME; CORPORATION COMMISSION; CORPORATIONS AND ASSOCIATIONS - TITLE 10; DEFINITION; DEFINITIONS; DOCUMENTATION; EFFECT ON LICENSURE; EXEMPTION; EXPEDITED FILING; FEDERAL FUNDS; FEES; FINGERPRINTING DIVISION; FINGERPRINTING REQUIREMENTS; HEALTH CARE INSTITUTIONS; HEALTH SERVICES LICENSING FUND; IDENTIFICATION CHECK; INCORPORATING DOCUMENTS; INDIGENOUS PEOPLES PROTECTION REVOLVING FUND; INITIAL EVALUATION; INSPECTIONS; INTENT; INVESTIGATION; ISSUANCE OF LICENSE; JOINT LICENSES; KNOWN PLACE OF BUSINESS; LEGAL ACTION OR SALE; LICENSE NUMBER; LICENSURE; MONITORING FEE; NOTARIZED DECLARATION; NOTIFICATION; NOTIFICATION REQUIREMENTS; NURSING CARE INSTITUTION RESIDENT PROTECTION REVOLVING FUND; NUTRITION AND FEEDING ASSISTANTS; POSTING; POWERS AND DUTIES; PUBLIC HEALTH; PUBLIC HEALTH AND SAFETY - TITLE 36; REGULATION; RESIDENT ACCEPTANCE; RESIDENT DISCHARGE; RESIDENTIAL SERVICES; REVOCATION OF LICENSE; RULEMAKING EXEMPTION; RULES; SANCTIONS; SEX OFFENDER REGISTRATION; SOBER LIVING HOMES; STAFF EDUCATION; STAFF RATIOS; STAFF TRAINING; STANDARDS; STATE GOVERNMENT - TITLE 41; STATUTORY AGENT; SUPERVISION; SUSPENSION OF LICENSE; TERMINATION OF OPERATION; TIME FRAME; TRAINING PROGRAMS; TRANSPORTATION; UPDATE; USE OF MONIES; USE OF TITLE; VIOLATIONS,(NOW: behavioral health entities; regulation),0
SB1656,2023_2024,RS2,ballots; ballot paper; custody,BALLOT PAPER; BALLOTS; CHAIN OF CUSTODY; CONDUCT OF ELECTIONS; CUSTODY; ELECTIONS AND ELECTORS - TITLE 16,ballots; ballot paper; custody,0
SB1657,2023_2024,RS2,early voting; two-factor authentication; pilot,CONDUCT OF ELECTIONS; EARLY VOTING; ELECTIONS AND ELECTORS - TITLE 16; PILOT; PILOT PROGRAM; SIGNATURES; TWO-FACTOR AUTHENTICATION,early voting; two-factor authentication; pilot,0
SB1658,2023_2024,RS2,employment; law enforcement; attorney general,ATTORNEY GENERAL; ATTORNEY GENERAL INVESTIGATIONS; CIVIL PENALTY; DISCLOSURE OF INFORMATION; EMPLOYMENT; EXCEPTIONS; LAW ENFORCEMENT; LAW ENFORCEMENT OFFICERS; PROHIBITED PERSONNEL PRACTICE; PUBLIC EMPLOYEES; PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; REINSTATEMENT; VIOLATION,employment; law enforcement; attorney general,0
SB1659,2023_2024,RS2,merit system council; law enforcement,APPEALS; AUTHORITY OF CITY OR TOWN; HEARINGS; LAW ENFORCEMENT; LAW ENFORCEMENT OFFICERS; LAW ENFORCEMENT OFFICERS MERIT SYSTEM; MERIT SYSTEM COUNCIL; PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; REPEAL; REPEALING,merit system council; law enforcement,0
SB1660,2023_2024,RS2,law enforcement officers; investigations; representative,ATTORNEY FEES; EMPLOYEE REPRESENTATIVE; EXCEPTION; INTERNAL INVESTIGATIONS; INVESTIGATIONS; LAW ENFORCEMENT OFFICERS; PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; REPRESENTATIVE,law enforcement officers; investigations; representative,0
SB1661,2023_2024,RS2,luxury tax; record inspection; penalty,CIVIL PENALTY; CLASSIFICATION; EXAMINATION OF RECORDS; FAILURE TO PERMIT; LUXURY PRIVILEGE TAX; LUXURY TAX; PENALTY; RECORD INSPECTION; REFUSAL; TAXATION - TITLE 42; VIOLATION,luxury tax; record inspection; penalty,0
SB1662,2023_2024,RS2,candidate late fees; candidate ineligibility,CAMPAIGN FINANCE FINES; CANDIDATE INELIGIBILITY; CANDIDATE LATE FEES; DEFINITIONS; ELECTIONS AND ELECTORS - TITLE 16; FILING; FILING OF NOMINATION PAPERS; FILING OFFICERS; FORM; METHOD AND TIME OF FILING; NOMINATING PROCEDURES; NOMINATION PAPERS; NOMINATION PETITION; NUMBER OF PETITIONERS REQUIRED; QUALIFICATIONS OF PETITIONERS REQUIRED; SECRETARY OF STATE (H); SECRETARY OF STATE WEBSITE; STATEMENT OF INTEREST; WRITE-IN CANDIDATES,candidate late fees; candidate ineligibility,0
SB1663,2023_2024,RS2,common school districts; tuition; expenditures,2024 TAX YEAR; ADMISSION; BOARD MEMBERSHIP; BUDGET; COMMON SCHOOL DISTRICTS; DEFINITION; DEFINITIONS; DELAYED REPEAL; DISTRICT ADDITIONAL ASSISTANCE; DISTRICT SUPPORT LEVEL; EDUCATION - TITLE 15; EXPENDITURES; FORMATION OF UNIFIED SCHOOL DISTRICT; GOVERNING BOARD; GROWTH RATE; HOMELESS CHILDREN; MAINTENANCE AND OPERATION BUDGET BALANCE; OTHER SCHOOL DISTRICTS; PROPERTY TAX REDUCTION; PUPILS; REPEAL; REPEALING; SCHOOL DISTRICT BUDGETS; SCHOOL FINANCE; STUDENT COUNT; TUITION; TUITION CHARGES; TUITION COSTS FOR BOND ISSUES,common school districts; tuition; expenditures,0
SB1664,2023_2024,RS2,DCS; tiered central registry; hearings,ALTERATION OF FILES; APPEALABLE AGENCY ACTIONS; APPLICATION OF PROCEDURAL RULES; CENTRAL REGISTRY; CENTRAL REGISTRY EXCEPTIONS; CHILD SAFETY - TITLE 8; CHILD SAFETY WORKER; CHILDREN - TITLE 8 (H); CLASSIFICATION; COOPERATION AND COORDINATION; CRIMINAL OFFENSES; DCS (SEE ALSO: DEPARTMENT OF CHILD SAFETY); DEFINITION; DEFINITIONS; DEPARTMENT OF CHILD SAFETY (DCS); DEPENDENCY PETITION; EFFECTIVE DATE; EXEMPTION FROM ARTICLE; EXPEDITED REVIEW; FINGERPRINT CLEARANCE CARD; HEARING; HEARING PROCESS; HEARINGS (H); INTERVIEW REQUIREMENTS; INVESTIGATIVE FUNCTION; MAINTENANCE OF PERSONS; NOTICE; NOTIFICATION; PLACEMENT ON CENTRAL REGISTRY; PRELIMINARY ORDERS; RECORDINGS; REPEAL; RULES; SERVICE; STATE GOVERNMENT - TITLE 41; TEMPORARY CUSTODY LIMIT; TIERED CENTRAL REGISTRY (H); TIERED SYSTEM; TRAINING; VIOLATION; VOICE STRESS ANALYSIS,DCS; tiered central registry; hearings,0
SB1665,2023_2024,RS2,municipal development; permits; review,APPEALS; BUILDING PERMITS; CITIES AND TOWNS - TITLE 9; COMPLIANCE; CONSEQUENCE; DEFINITION; EXEMPTIONS; FAILURE TO COMPLY WITH TIME FRAME; IMMUNITY; INSPECTIONS; LICENSING TIME FRAMES; MUNICIPAL BUILDING PERMITS; MUNICIPAL DEVELOPMENT; PERMITS; REVIEW; THIRD-PARTY REVIEW,municipal development; permits; review,0
SB1666,2023_2024,RS2,local ballot measures; supplemental filing,"FORM; INITIATIVE AND REFERENDUM; INITIATIVE, REFERENDUM AND RECALL - TITLE 19; LOCAL BALLOT MEASURES; PETITIONS; PROCEDURE FOR FILING; SIGNATURE SHEETS; SUPPLEMENTAL FILING",local ballot measures; supplemental filing,0
SB1667,2023_2024,RS2,retirement systems; post-traumatic stress disorder,DEATH BENEFITS; PENSION; PENSION TO ELIGIBLE CHILD; POST-TRAUMATIC STRESS DISORDER; PUBLIC OFFICERS AND EMPLOYEES - TITLE 38; PUBLIC RETIREMENT SYSTEMS; RETIREMENT SYSTEMS; SURVIVING SPOUSE OF A MEMBER,retirement systems; post-traumatic stress disorder,0
SB1668,2023_2024,RS2,school elections; county administration; recorder,APPLICABILITY; CONFORMING LEGISLATION; COUNTY ADMINISTRATION; COUNTY OFFICER IN CHARGE OF ELECTIONS; COUNTY RECORDER; DEFINITIONS; EDUCATION - TITLE 15; ELECTIONS AND ELECTORS - TITLE 16; FILING; FILING OFFICER; NOMINATION PAPERS; RECORDER; SCHOOL DISTRICT; SCHOOL ELECTIONS; STATEMENT OF INTEREST,school elections; county administration; recorder,0
SB1669,2023_2024,RS2,peace officer nonlethal device fund.,ASSESSMENT; COURTS AND CIVIL PROCEEDINGS - TITLE 12; PEACE OFFICER NONLETHAL DEVICE FUND; PEACE OFFICERS; STATE GOVERNMENT - TITLE 41,peace officer nonlethal device fund.,0
SB1670,2023_2024,RS2,public-private partnership contracts,ADOA (SEE ALSO: DEPARTMENT OF ADMINISTRATION) (H); DEFINITION; DELAYED REPEAL; DEMA (SEE ALSO: DEPARTMENT OF EMERGENCY AND MILITARY AFFAIRS) (H); DEPARTMENT OF ADMINISTRATION (ADOA) (H); DEPARTMENT OF EMERGENCY AND MILITARY AFFAIRS (DEMA) (H); EMERGENCY; EMERGENCY CLAUSE; EXCEPTIONS; EXEMPTION FROM RULEMAKING; JCCR (SEE: JOINT COMMITTEE ON CAPITAL REVIEW); JLBC (SEE ALSO: JOINT LEGISLATIVE BUDGET COMMITTEE); JOINT COMMITTEE ON CAPITAL REVIEW (JCCR); JOINT LEGISLATIVE BUDGET COMMITTEE (JLBC); PROCUREMENT OFFICER; PROHIBITED; PUBLIC-PRIVATE PARTNERSHIP CONTRACTS; REPORT; SAVING CLAUSE; STATE COMPETITION WITH PRIVATE ENTERPRISE; STATE GOVERNMENT - TITLE 41,public-private partnership contracts,0
SB1671,2023_2024,RS2,prisoner spendable accounts; restitution,FEES; PRISONER SPENDABLE ACCOUNTS; PRISONERS; PRISONS AND PRISONERS - TITLE 31; RESTITUTION,prisoner spendable accounts; restitution,0
SB1672,2023_2024,RS2,military affairs commission; membership; appropriation,APPLICATION REVIEW; APPROPRIATION; APPROPRIATIONS; AWARD OF MONIES; CONFIDENTIAL DISCUSSIONS; CONFIDENTIAL INFORMATION; DEFINITION; DEFINITIONS; EXEMPTION; MEMBERSHIP; MILITARY AFFAIRS AND EMERGENCY MANAGEMENT - TITLE 26; MILITARY AFFAIRS COMMISSION; MILITARY INSTALLATION FUND; PURPOSES; REPORTING REQUIREMENTS; RETENTION OF MEMBERS; RULES; USE OF MONIES,military affairs commission; membership; appropriation,0
SB1673,2023_2024,RS2,failure to pay; suspension; restriction,COLLECTION PROCEDURE; DRIVING PRIVILEGES; FAILURE TO APPEAR; FAILURE TO PAY; FAILURE TO PAY CIVIL PENALTY; JURIES - TITLE 21 (H); JUROR INFORMATION (H); MANDATORY SUSPENSION; MASTER JURY LIST (H); RESTRICTION; RESTRICTION OF DRIVING PRIVILEGE; SUSPENSION; SUSPENSION OF DRIVING PRIVILEGE; TRANSPORTATION - TITLE 28,(NOW: master jury list; juror information),0
SB1674,2023_2024,RS2,schools; governing board; unexpired term,DEFINITION; EDUCATION - TITLE 15; ELECTION; ELECTIONS AND ELECTORS - TITLE 16; FILING OF NOMINATION PETITIONS; FORM OF NOMINATION PETITIONS; GOVERNING BOARD; GOVERNING BOARD MEMBERS; REDUCTION OF MEMBERSHIP; SCHOOL DISTRICT GOVERNING BOARD ELECTIONS; SCHOOLS; STATEMENT OF CONTRIBUTIONS AND EXPENDITURES; TERMS; UNEXPIRED TERM,schools; governing board; unexpired term,0
SB1675,2023_2024,RS2,prior felony conviction; aggravated DUI,AGGRAVATED DUI; CRIMINAL CODE - TITLE 13; DEFINITIONS; PRIOR FELONY CONVICTION; PRIOR HISTORICAL FELONY CONVICTIONS,prior felony conviction; aggravated DUI,0
SB1676,2023_2024,RS2,antihuman trafficking grant fund; appropriation,"ANTIHUMAN TRAFFICKING GRANT FUND; APPROPRIATING MONIES; APPROPRIATION; EXEMPTION; GOVERNOR'S OFFICE OF YOUTH, FAITH AND FAMILY; INTENT; PROGRAM ELIGIBILITY; STATE GOVERNMENT - TITLE 41",antihuman trafficking grant fund; appropriation,0
SB1677,2023_2024,RS2,firefighters; peace officers; PTSD; therapy,ANNUAL REPORT; CERTIFIED PEACE OFFICERS; CONDITIONAL ENACTMENT; COUNSELING; COVERAGE; DEFINITIONS; FIREFIGHTERS; INDUSTRIAL COMMISSION OF ARIZONA; LABOR - TITLE 23; NOTICE; PEACE OFFICERS; POST-TRAUMATIC STRESS DISORDER; PTSD; REPORT; THERAPY; TRAUMATIC EVENT; WORKERS' COMPENSATION,firefighters; peace officers; PTSD; therapy,0
SB1678,2023_2024,RS2,secure state mental health facilities,AHCCCS (SEE ALSO: ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM) (H); ANNUAL REPORTS; ARIZONA HEALTH CARE COST CONTAINMENT SYSTEM (AHCCCS) (H); CALCULATION; CRIMINAL CODE - TITLE 13; DANGEROUS AND INCOMPETENT PERSONS; DEFINITION; DEFINITIONS; EMERGENCY; EMERGENCY CLAUSE; LICENSE; PUBLIC HEALTH AND SAFETY - TITLE 36; SECURE BEHAVIORAL HEALTH RESIDENTIAL FACILITIES; SECURE STATE MENTAL HEALTH FACILITIES; TERMS OF IMPRISONMENT,(NOW: secure behavioral health residential facilities),0
SB1679,2023_2024,RS2,defensive driving schools; fees.,ADDITIONAL FEES; AMUSEMENTS AND SPORTS - TITLE 5 (H); BOXING (H); COURT DIVERSION FEE; DEFENSIVE DRIVING SCHOOLS; DISPOSITION; EFFECTIVE DATE; FEES; GAMING (H); HEADING CHANGE (H); MIXED MARTIAL ARTS (H); TRANSPORTATION - TITLE 28; VENDORS,(NOW: mixed martial arts; boxing; gaming),0
SB1680,2023_2024,RS2,traffic violations; photo radar; penalties,CITATIONS (H); CIVIL PENALTY; CLASSIFICATION; DEFINITIONS; EFFECTIVE DATE; LAW ENFORCEMENT REVIEW; MINORS (H); MOTORCYCLE HELMETS (H); NO DUTY TO IDENTIFY PHOTO OR RESPOND; PAYMENT; PENALTIES; PHOTO ENFORCEMENT; PHOTO ENFORCEMENT VIOLATIONS; PHOTO RADAR; SERVICE OF PROCESS; TRAFFIC VIOLATIONS; TRANSPORTATION - TITLE 28; VEHICLES (H); VIOLATION; VIOLATIONS,(NOW: minors; motorcycle helmets; citations),0
SB1681,2023_2024,RS2,slow driving; left lane; penalty,CIVIL PENALTY; DRIVING; DRIVING ON RIGHT SIDE OF ROADWAY; DRIVING ON SHOULDER; EDUCATION; EXCEPTIONS; LEFT LANE; PENALTY; SLOW DRIVING; TRANSPORTATION - TITLE 28,slow driving; left lane; penalty,0
SB1682,2023_2024,RS2,state hospital; bed availability,ARIZONA STATE HOSPITAL (ASH); ASH (SEE ALSO: ARIZONA STATE HOSPITAL); BED AVAILABILITY; FACILITIES AND EQUIPMENT; MANDATORY LOCAL TREATMENT; PLACEMENT AT STATE HOSPITAL; PUBLIC HEALTH AND SAFETY - TITLE 36; PURPOSE; STATE HOSPITAL,state hospital; bed availability,0
SB1683,2023_2024,RS2,peace officers; mutual aid agreements,CRIMINAL CODE - TITLE 13; CROSS-CERTIFICATION; LIABILITY; MUTUAL AID AGREEMENTS; PEACE OFFICER AUTHORITY; PEACE OFFICERS; PEACE OFFICERS FROM ADJACENT STATES; POLICY; POWERS; QUALIFICATIONS; RECORDS; SHERIFF,peace officers; mutual aid agreements,0
SB1684,2023_2024,RS2,spirituous liquor; DHS; inspection; exemption.,APPROPRIATING MONIES; APPROPRIATION; ARIZONA STATE UNIVERSITY (ASU); ASU (SEE ALSO: ARIZONA STATE UNIVERSITY); COMPENSATION OF PERSONNEL; DEFINITIONS; DEPARTMENT OF HEALTH SERVICES (DHS); DHS (SEE ALSO: DEPARTMENT OF HEALTH SERVICES); DIRECTOR; EXEMPTION; INSPECTION; INTERPLANETARY INITIATIVE; POWERS AND DUTIES; PUBLIC HEALTH AND SAFETY - TITLE 36; REPORT; RULES; SPIRITUOUS LIQUOR; STRIKE EVERYTHING AMENDMENT,(NOW: appropriation; interplanetary initiative),0
SB1685,2023_2024,RS2,veterans' donations fund; grants,ANNUAL REPORT; GRANTS; STATE GOVERNMENT - TITLE 41; VETERANS' DONATIONS FUND,veterans' donations fund; grants,0
SB1686,2023_2024,RS2,CTE programs; public schools; funding,CAREER AND TECHNICAL EDUCATION PROGRAMS; CTE PROGRAMS; EDUCATION - TITLE 15; FUNDING; PUBLIC SCHOOLS,CTE programs; public schools; funding,0
SB1687,2023_2024,RS2,drive by shooting; weapon discharge,ASSAULT AND RELATED OFFENSES; CLASSIFICATION; CRIMINAL CODE - TITLE 13; DEFINITIONS; DRIVE BY SHOOTING; DRIVER LICENSE REVOCATION; FORFEITURE; WEAPON DISCHARGE,drive by shooting; weapon discharge,0
SB1688,2023_2024,RS2,state hospital; governing board,ADMISSION OF JUVENILES TO STATE HOSPITAL; AGRICULTURE - TITLE 3; ANNUAL REPORT; ANNUAL REPORT OF DIRECTOR; APPOINTMENTS; APPROPRIATING MONIES; ARIZONA STATE HOSPITAL (ASH); ARIZONA STATE HOSPITAL CHARITABLE TRUST FUND; ARIZONA STATE HOSPITAL FUND; ASH (SEE ALSO: ARIZONA STATE HOSPITAL); CHILD SAFETY - TITLE 8; COMPENSATION; COMPENSATION OF PERSONNEL; CONTRACTS; COUNTIES - TITLE 11; DEFINITION; DEFINITIONS; DEPARTMENT; DEPARTMENT OF HEALTH SERVICES (DHS); DETENTION AND COMMITMENT REQUIREMENTS; DHS (SEE ALSO: DEPARTMENT OF HEALTH SERVICES); DIRECTOR; DUTIES; DUTIES OF DIRECTOR; EFFECT; EFFECTIVE DATE; EMERGENCY MEMBERS; EXPENDITURE LIMIT; EXPENDITURES; FACILITIES AND EQUIPMENT; FUNCTIONS; GOVERNING BOARD; GOVERNING BOARD DUTIES; HOSPITAL; INITIAL TERMS; MEMBERS; MEMBERSHIP; POWERS AND DUTIES; PUBLIC HEALTH AND SAFETY - TITLE 36; PURPOSE; REPEAL; REPEALING; RULES; STATE GOVERNMENT - TITLE 41; STATE HOSPITAL; STATE HOSPITAL DONATIONS FUND; STATE HOSPITAL GOVERNING BOARD; STATE HOSPITAL PROPERTY; STORE AND CANTEEN; SUCCESSION; THE ENVIRONMENT - TITLE 49; TRANSFER,state hospital; governing board,0
SB1689,2023_2024,RS2,affordable housing tax credits; extension,AFFORDABLE HOUSING PREMIUM TAX CREDIT; AFFORDABLE HOUSING TAX CREDITS; AMUSEMENTS AND SPORTS; AMUSEMENTS AND SPORTS - TITLE 5; ANNUAL REPORT; APPLICATION OF THIS CHAPTER; ATTENDANCE BY PEACE OFFICERS; ATTENDANCE OF PHYSICIAN; BACKGROUND INFORMATION; BOND; BOXING; BOXING CONTESTS; CHIEF OF POLICE; CIVIL PENALTY; CLASSIFICATION; COMBATANTS AND REFEREES; DEFINITIONS; DELAYED REPEAL; DISCIPLINARY ACTION; DUTY; ELIGIBILITY STATEMENT; EMERGENCY SUSPENSION; EXAMINATION RESULTS; EXPIRATION; EXTENSION; FEE; FEES; GAMING; GROUNDS; HEADING CHANGE; INJUNCTION; INSURANCE; INSURANCE - TITLE 20; LICENSE FEES; LIMIT; MEDICAL EXAMINATIONS; MIXED MARTIAL ARTS; PAYMENT OF FEES; PERSONS REQUIRED TO PROCURE LICENSES; PHYSICAL EXAMINATION; PRIVATE SECURITY; PUBLIC HEARINGS; REGULATION; RENEWAL; REQUIREMENTS; RULES; SAVING CLAUSE; SELECTION OF REFEREES; SHAM CONTEST; SHERIFF; STATE GOVERNMENT - TITLE 41; STRIKE EVERYTHING AMENDMENT; TAXATION OF INCOME - TITLE 43; TOUGH MAN CONTESTS; VIOLATION; WITHHOLDING A PURSE,(NOW: gaming; boxing; mixed martial arts),0
SB1690,2023_2024,RS2,aggravated assault; peace officers,AGGRAVATED ASSAULT; ASSAULT; CLASSIFICATION; CRIMINAL CODE - TITLE 13; DEFINITIONS; PEACE OFFICERS,aggravated assault; peace officers,0
SB1691,2023_2024,RS2,ESAs; qualified schools; tuition rates,APPLICATION; ARIZONA EMPOWERMENT SCHOLARSHIP ACCOUNTS; EDUCATION - TITLE 15; EMPOWERMENT SCHOLARSHIP ACCOUNTS (ESA); ESA (SEE ALSO: EMPOWERMENT SCHOLARSHIP ACCOUNTS); PROHIBITION; QUALIFIED SCHOOLS; STATE CONTROL OVER NONPUBLIC SCHOOLS; TUITION INCREASE LIMIT; TUITION RATES,ESAs; qualified schools; tuition rates,0
SB1692,2023_2024,RS2,DCS employees; covered service,COVERED SERVICE; DCS (SEE ALSO: DEPARTMENT OF CHILD SAFETY); DCS EMPLOYEES; DEPARTMENT OF CHILD SAFETY (DCS); STATE GOVERNMENT - TITLE 41; STATE PERSONNEL SYSTEM; UNCOVERED SERVICE,DCS employees; covered service,0
SB1693,2023_2024,RS2,public records; attorney fees,"ACTION ON DENIAL OF ACCESS; ATTORNEY FEES; COSTS; DAMAGES; PUBLIC RECORDS; PUBLIC RECORDS, PRINTING AND NOTICES - TITLE 39",public records; attorney fees,0
SB1695,2023_2024,RS2,community colleges; dual enrollment; funding,APPROPRIATING MONIES; APPROPRIATIONS; CALCULATION; COMMUNITY COLLEGE DISTRICT FINANCE; COMMUNITY COLLEGE DISTRICTS; COMMUNITY COLLEGES; DEFINITION; DUAL ENROLLMENT; EDUCATION - TITLE 15; ENROLLMENT; FULL-TIME EQUIVALENT STUDENT; FUNDING; REPORT,community colleges; dual enrollment; funding,0
SB1696,2023_2024,RS2,health insurance; requirements; essential benefits,DEFINITIONS; ESSENTIAL BENEFITS; HEALTH CARE INSURANCE; HEALTH CARE INSURERS; HEALTH INSURANCE; INSURANCE - TITLE 20; NOTICE; PROHIBITIONS; REQUIREMENTS; SHORT-TERM LIMITED DURATION INSURANCE,health insurance; requirements; essential benefits,0
SB1697,2023_2024,RS2,event wagering; licenses; allocation; tribes,ALLOCATION; AMUSEMENTS AND SPORTS - TITLE 5; APPLICATION; EVENT WAGERING; LICENSES; LICENSURE; TRIBES,event wagering; licenses; allocation; tribes,0
SB1698,2023_2024,RS2,SNAP eligibility; probation compliance.,ELIGIBILITY AFTER CONVICTION; NUTRITION ASSISTANCE; PROBATION COMPLIANCE; SNAP (SEE ALSO: SUPPLEMENTAL NUTRITION ASSISTANCE PROGRAM); SNAP ELIGIBILITY; SUPPLEMENTAL NUTRITION ASSISTANCE PROGRAM (SNAP); WELFARE - TITLE 46,SNAP eligibility; probation compliance.,0
SB1699,2023_2024,RS2,TANF; lifetime limit; drug testing,DRUG TESTING; DURATION OF ASSISTANCE; LIFETIME LIMIT; PROHIBITION; RETROACTIVITY; TANF (SEE ALSO: TEMPORARY ASSISTANCE FOR NEEDY FAMILIES); TEMPORARY ASSISTANCE FOR NEEDY FAMILIES (TANF); WELFARE - TITLE 46,TANF; lifetime limit; drug testing,0
SB1700,2023_2024,RS2,event wagering; application information; nonconfidential,AMUSEMENTS AND SPORTS - TITLE 5; APPLICATION INFORMATION; APPROVAL; DISPLAY; EVENT WAGERING; EXEMPTION; FEES; LICENSE REVIEW; MATERIAL CHANGE; NONCONFIDENTIAL; TRANSFERABILITY,event wagering; application information; nonconfidential,0
SB1701,2023_2024,RS2,Pascua Yaqui special plates; extension,EXTENSION; PASCUA YAQUI SPECIAL PLATES; PASCUA YAQUI TRIBE SPECIAL PLATES; RETROACTIVITY; SPECIAL PLATES; TRANSPORTATION - TITLE 28,Pascua Yaqui special plates; extension,0
SB1702,2023_2024,RS2,microbusiness loans; commerce authority,ACA (SEE ALSO: ARIZONA COMMERCE AUTHORITY); ARIZONA COMMERCE AUTHORITY (ACA); COMMERCE AUTHORITY; DEFINITION; FUND; MICROBUSINESS LOANS; MICROBUSINESS REVOLVING LOAN FUND; MICROBUSINESS REVOLVING LOAN FUND PROGRAM; REPORT; STATE GOVERNMENT - TITLE 41,microbusiness loans; commerce authority,0
SB1703,2023_2024,RS2,development subsidies; recapture; rescission,APPLICABILITY; DEFINITIONS; DEVELOPMENT SUBSIDIES; ECONOMIC DEVELOPMENT; ENFORCEMENT; PRIVATE ACTION; RECAPTURE; RECAPTURE OR RESCISSION; RECORDS; RESCISSION; REVIEW; SEVERABILITY; STATE GOVERNMENT - TITLE 41,development subsidies; recapture; rescission,0
SB1704,2023_2024,RS2,legislative employees; rate of pay,APPOINTMENT; LEGISLATIVE EMPLOYEES; LEGISLATIVE STAFF; OFFICERS AND EMPLOYEES; RATE OF PAY; SALARIES; STATE GOVERNMENT - TITLE 41,legislative employees; rate of pay,0
SB1705,2023_2024,RS2,event wagering; other events,AMUSEMENTS AND SPORTS - TITLE 5; COMMISSION; DEFINITIONS; DIRECTOR; EVENT WAGERING; OTHER EVENTS; POWERS AND DUTIES,event wagering; other events,0
SB1706,2023_2024,RS2,Indian tribes; gaming; event wagering,AMUSEMENTS AND SPORTS; AMUSEMENTS AND SPORTS - TITLE 5; APPLICATION; APPROVAL; DISPLAY; EVENT WAGERING; EXEMPTION; FEES; GAMING; INDIAN TRIBES; LICENSE REVIEW; LICENSURE; MATERIAL CHANGE; TRANSFERABILITY,Indian tribes; gaming; event wagering,0
SB1707,2023_2024,RS2,gaming; event wagering; gaming commission,2021 COMPACT TRUST FUND; 2021 GAMING COMPACT AMENDMENT; AMUSEMENTS AND SPORTS; AMUSEMENTS AND SPORTS - TITLE 5; ANNUAL REPORT; APPOINTMENT; ARIZONA GAMING COMMISSION; CONFLICT OF INTEREST; CONFORMING LEGISLATION; DEFINITION; DEFINITIONS; EVENT WAGERING; EVENT WAGERING FUND; EXCLUSIONS; EXECUTIVE DIRECTOR; FANTASY SPORTS CONTEST FUND; FEES; GAMING; GAMING COMMISSION; GAMING LEGISLATION; INITIAL APPOINTMENT; MEMBERSHIP; POWERS AND DUTIES; PROHIBITION; PURPOSE; QUALIFICATIONS; TERMINATION; TERMS; TRIBAL-STATE COMPACTS,gaming; event wagering; gaming commission,0
SB1708,2023_2024,RS2,employment relationships; remedies,EMPLOYMENT; EMPLOYMENT RELATIONSHIPS; LABOR - TITLE 23; PROTECTION FROM RETALIATORY DISCHARGES; REMEDIES; SEVERABILITY,employment relationships; remedies,0
